ID,PRECIO_MENSUAL,PRECIO_SEMESTRE,PERSONA_NATURAL
70780,973025,917637,18507
70781,561846,711793,14832
70782,679561,1355239,4085
70783,754798,1014551,6864
70784,579502,141614,4444
70785,376587,198703,1665
70786,541905,52557,3664
70787,978747,856081,6171
70788,202709,236287,11383
70789,45096,379159,7886
70790,496869,1099018,4736
70791,270068,162797,19545
70792,315050,650140,8190
70793,517068,462348,15127
70794,813269,263992,9817
70795,198753,669828,2278
70796,368344,299601,9276
70797,695183,187632,11128
70798,674966,1451806,17842
70799,290193,858804,15337
70800,502209,1044341,19548
70801,587064,629069,3995
70802,707491,1314578,1349
70803,865492,590048,5016
70804,343551,31514,6445
70805,510215,898556,13245
70806,960157,582772,1480
70807,274417,1013208,16213
70808,468189,975600,3379
70809,408615,1306262,13363
70810,218501,940421,12335
70811,907861,1327502,3478
70812,781753,60135,10740
70813,477198,373510,10106
70814,62550,741661,6247
70815,929686,1359962,6191
70816,771140,890372,6075
70817,870843,1349627,5716
70818,800606,2895,6601
70819,731733,602657,10151
70820,739154,1319865,6205
70821,757979,1208545,1414
70822,270451,1273298,2409
70823,615396,1390705,10817
70824,227318,974825,6788
70825,529124,498285,16510
70826,835957,221076,19554
70827,392955,127023,5612
70828,904875,303650,17354
70829,864614,310259,9941
70830,119539,268377,169
70831,414619,1417605,14994
70832,270382,322742,19860
70833,309995,1079983,10203
70834,18423,980896,614
70835,922876,393434,15
70836,172830,202006,19082
70837,157092,842315,564
70838,24839,691538,12404
70839,469949,1095940,13021
70840,202000,1382456,2827
70841,290563,846024,7452
70842,622203,1106461,19688
70843,593102,762598,2897
70844,183504,902522,9646
70845,809829,829595,18166
70846,850212,772098,6390
70847,347453,1385549,14202
70848,38253,883150,16974
70849,933785,154196,4836
70850,713998,532341,1428
70851,648297,1469572,11307
70852,453920,102192,15277
70853,646832,282062,19890
70854,707027,108716,1353
70855,786525,607376,17695
70856,318868,1068208,6359
70857,4210,789319,12677
70858,977250,1412306,6454
70859,773628,322041,6973
70860,40064,373108,17664
70861,32964,33015,17945
70862,776797,650903,10891
70863,111721,184862,11472
70864,552540,410355,17722
70865,461841,32410,488
70866,183958,68457,286
70867,516684,958157,16707
70868,447144,530362,15487
70869,984656,121992,328
70870,970487,128544,16569
70871,313329,218766,3492
70872,269921,1085764,5785
70873,817361,67379,3530
70874,850349,66705,15644
70875,648547,8809,3452
70876,797030,166698,11583
70877,692175,1486230,2915
70878,868555,1052358,4691
70879,200718,544873,1637
70880,905951,531770,7146
70881,553488,818892,922
70882,174148,654660,13364
70883,741043,47496,11862
70884,916764,1166629,15435
70885,127100,1482741,3161
70886,61151,861797,11749
70887,810474,1265418,13848
70888,737432,1304836,14036
70889,555299,245045,8484
70890,499065,204452,11254
70891,357057,810013,13128
70892,260808,1003021,1386
70893,931635,124384,19381
70894,495838,1038257,9314
70895,802749,998108,2057
70896,237758,609450,16899
70897,642131,1305241,14502
70898,799358,587842,963
70899,646846,836386,4773
70900,801218,1048321,7922
70901,849006,1215371,414
70902,562578,1036972,6211
70903,681084,1102322,18080
70904,567926,1204588,14866
70905,286203,1027265,12533
70906,565143,190845,16555
70907,445133,497465,5556
70908,140774,109156,5932
70909,669682,523456,4063
70910,113142,1437037,17550
70911,634717,1420462,10500
70912,391766,453131,19697
70913,406747,29100,19926
70914,798517,172367,9478
70915,65729,265078,9035
70916,336494,926,4181
70917,121608,675658,5802
70918,916210,537578,10119
70919,963163,51442,5078
70920,383451,324274,11874
70921,935253,532559,13888
70922,786487,924286,3776
70923,620392,370717,1243
70924,894433,958140,18458
70925,246724,1259081,16454
70926,709910,509550,8381
70927,725079,644890,3542
70928,841168,729232,19804
70929,599341,1187083,13464
70930,181176,325583,3367
70931,199651,724551,8631
70932,176119,970684,11025
70933,387918,463197,5987
70934,448019,764725,7806
70935,170398,177571,9888
70936,654123,569879,19048
70937,179020,240061,6121
70938,399276,754523,19513
70939,646478,715473,12498
70940,188614,432599,16567
70941,9383,1283711,15011
70942,225510,536394,10668
70943,818937,920213,11749
70944,478264,783083,1264
70945,545827,550604,4858
70946,630007,122636,3367
70947,832283,1027644,8463
70948,970218,362960,11206
70949,561092,454393,5890
70950,989301,372417,11852
70951,841585,298224,19553
70952,371921,1200083,15001
70953,47879,942385,2859
70954,817713,888660,16312
70955,116211,1171385,3760
70956,915698,1035740,12016
70957,590782,699111,17438
70958,385429,1336400,12995
70959,482013,1410378,1854
70960,288878,1141472,7619
70961,527438,81353,18315
70962,302650,909067,15928
70963,281141,631775,3066
70964,423320,1071266,3376
70965,121781,1065044,18909
70966,625167,265751,6640
70967,115984,806520,5450
70968,648231,747500,2793
70969,513429,399367,5013
70970,459294,309796,17568
70971,78658,340138,13584
70972,411065,544202,15994
70973,894556,312730,12421
70974,12949,680594,7495
70975,438595,337157,13941
70976,985623,778683,10514
70977,369804,599513,4615
70978,198765,665617,9263
70979,764896,274970,16175
70980,59389,121043,2738
70981,689709,1150811,8342
70982,239126,10300,4190
70983,287492,700411,14341
70984,250177,1359955,4142
70985,550347,1137860,9180
70986,732625,212358,2433
70987,808575,490327,16263
70988,737418,192105,1345
70989,700847,1031002,15205
70990,731221,388096,7793
70991,668462,735699,4175
70992,285108,852273,12129
70993,112306,1274829,8266
70994,879103,994459,18357
70995,466135,898036,9035
70996,98172,606811,15617
70997,7903,440322,2256
70998,41204,221086,16755
70999,646859,775030,7318
71000,465818,332497,19704
71001,486002,757959,7938
71002,833560,1163981,3067
71003,448955,800112,630
71004,40324,117660,7729
71005,176776,845609,9749
71006,511366,145770,16939
71007,135664,947472,1122
71008,929651,756892,7812
71009,534549,440436,14590
71010,261228,152210,8277
71011,944821,1239872,17829
71012,468928,1439001,4181
71013,325423,1063647,18828
71014,765497,1175515,2655
71015,459173,105158,13014
71016,382287,916178,8248
71017,204317,1285489,7877
71018,739272,1006948,12619
71019,307194,1048470,7487
71020,697311,307176,12409
71021,924718,1413340,16982
71022,281289,1484287,2071
71023,258571,1448801,6859
71024,102490,148562,11444
71025,27861,166449,4967
71026,110047,148144,17542
71027,770750,38275,17487
71028,405274,116948,3755
71029,749140,1497106,8342
71030,165024,1397266,8158
71031,157559,874910,108
71032,471111,1073477,15700
71033,224195,447732,19895
71034,884647,1209832,17188
71035,550099,1047431,18353
71036,542279,1384802,2031
71037,694169,391830,12313
71038,797480,442255,617
71039,751549,888519,6315
71040,785032,1121974,1372
71041,528231,725476,4174
71042,701247,35250,2686
71043,704863,682331,5796
71044,249881,824963,13454
71045,809185,1433977,3730
71046,939783,894114,5770
71047,792468,457272,8738
71048,92839,739141,1375
71049,797427,1076257,3277
71050,149478,694816,9351
71051,729876,878634,16565
71052,230196,524861,4645
71053,304269,535766,1969
71054,668379,1030291,17368
71055,134837,1368476,11698
71056,426989,1420448,6569
71057,415627,781001,17306
71058,627999,185722,5936
71059,904105,1197499,6948
71060,942635,225744,19305
71061,719494,316518,12814
71062,585665,1138038,11657
71063,406133,1450178,83
71064,941975,377656,14091
71065,948711,599006,1405
71066,849657,244836,10106
71067,210290,160275,13955
71068,606710,1167002,1330
71069,317436,1479470,9316
71070,861505,594040,3427
71071,236320,907568,11412
71072,493155,1443443,10643
71073,288922,32633,13568
71074,161418,685244,4648
71075,74963,173309,11231
71076,278699,123968,6306
71077,26974,1048051,952
71078,556396,516012,14061
71079,478931,1486523,9436
71080,196345,883238,19138
71081,132127,1260020,6527
71082,639260,205610,3051
71083,225300,1117996,9611
71084,210386,632652,10692
71085,440177,801069,10932
71086,173245,709274,4364
71087,63261,701639,13508
71088,569250,663606,11539
71089,706726,642650,12422
71090,377006,1421192,13133
71091,899501,353175,19955
71092,392893,522810,9993
71093,80387,1152624,7198
71094,919978,157183,18554
71095,98824,715029,3668
71096,965491,397912,6624
71097,182072,79980,5934
71098,254675,233758,9939
71099,282084,61960,3447
71100,721348,53555,14023
71101,726701,305353,4268
71102,390142,54520,13659
71103,101138,232257,16812
71104,739122,1100896,19901
71105,784232,633010,17742
71106,37024,158823,7538
71107,160439,768026,8890
71108,50121,1133141,14986
71109,263698,262102,9349
71110,91425,310834,17583
71111,998878,549950,17579
71112,191429,482783,9372
71113,215055,1401443,6947
71114,48970,1436021,19153
71115,73037,389057,2987
71116,201643,1266242,12172
71117,856021,1284859,12425
71118,639384,550904,13108
71119,961131,136186,19273
71120,920965,1253914,15576
71121,388487,952795,3287
71122,367792,260024,15090
71123,146885,1474485,15273
71124,960770,1490345,14245
71125,716571,873930,11075
71126,73279,1051802,7181
71127,851730,78653,19106
71128,702790,883711,4075
71129,177514,1099432,19306
71130,667545,1275283,14101
71131,161742,646071,8594
71132,426469,100350,1177
71133,563562,1426055,14668
71134,548649,262347,17633
71135,524132,658154,10215
71136,38553,729574,15174
71137,381824,672341,5171
71138,994655,888305,714
71139,942883,776958,17849
71140,983073,312831,15645
71141,336392,1413126,14878
71142,125665,109117,18089
71143,772396,649674,12705
71144,606496,864927,8815
71145,554906,328688,19078
71146,627461,933919,19515
71147,527102,444264,3422
71148,80956,292093,12294
71149,157980,1025528,18661
71150,331441,1232049,13772
71151,11689,73496,10097
71152,139610,1095237,19533
71153,878630,851902,14290
71154,565518,1435644,5236
71155,559493,507901,16028
71156,560143,215882,3237
71157,112214,923968,15046
71158,229356,1112890,5973
71159,889373,536795,4255
71160,534409,1058564,3715
71161,697369,1419342,16529
71162,750820,36650,16614
71163,288855,296812,5107
71164,532685,1266586,3473
71165,975101,682579,17453
71166,142090,1136974,18569
71167,569243,1121776,7957
71168,611426,625758,9578
71169,838772,1223664,15070
71170,708450,1115669,12894
71171,838743,635481,13806
71172,27118,999500,17464
71173,26747,894299,18057
71174,685332,953123,5597
71175,665845,129574,4842
71176,446910,987992,7555
71177,579719,1222635,1944
71178,425970,1150038,7997
71179,488160,1179138,9021
71180,869052,1470467,15103
71181,751303,968657,1668
71182,721830,882873,8334
71183,31338,1441558,3815
71184,571765,63908,1190
71185,263990,407018,342
71186,849327,507562,3149
71187,461633,834044,10227
71188,560769,748763,14285
71189,662030,681687,4506
71190,627061,738398,15941
71191,128776,1030893,19874
71192,101945,493713,9254
71193,404291,1082022,9736
71194,710588,739341,11890
71195,93317,933873,17247
71196,353534,530486,15013
71197,904450,1286863,7394
71198,911819,580435,9576
71199,762894,1398907,4376
71200,889727,53101,12896
71201,374304,1355880,15879
71202,639727,526733,4887
71203,86009,904517,15005
71204,848018,1122275,9247
71205,33729,1109947,1029
71206,317779,187705,9482
71207,692438,1104665,4364
71208,766834,4175,9016
71209,32835,1317859,15154
71210,773888,257567,7033
71211,360167,214481,12642
71212,176717,530600,9709
71213,177585,370837,7796
71214,165332,838657,9485
71215,495673,1229765,17991
71216,109459,72762,6137
71217,471999,1311526,18860
71218,71120,933283,979
71219,563177,868688,1149
71220,855934,1455167,13948
71221,194894,783780,11183
71222,506048,620113,17744
71223,3723,842573,5549
71224,485569,50657,6058
71225,552004,1281921,18572
71226,183752,794113,13447
71227,403868,617444,361
71228,426368,337724,17194
71229,89303,732116,1580
71230,114840,1002775,10495
71231,791647,84736,14273
71232,136113,1020398,13865
71233,15165,220460,12846
71234,460946,349209,5070
71235,39770,125459,12625
71236,504637,515083,2582
71237,385105,593533,17597
71238,877319,1370367,2510
71239,181774,998820,3144
71240,140407,1225426,15380
71241,704464,216984,7334
71242,908890,522501,9836
71243,842075,1465547,10046
71244,885016,1019632,14872
71245,807537,866916,13166
71246,142303,273771,4468
71247,350811,882067,13032
71248,659852,255361,18454
71249,41919,125779,18604
71250,293402,595305,7144
71251,934774,1078656,8445
71252,791984,134935,685
71253,873380,614141,2676
71254,214897,359494,18439
71255,92381,533422,2549
71256,623694,381434,2837
71257,329025,1412308,2850
71258,261838,471901,6512
71259,268353,997591,17478
71260,803734,431874,9384
71261,178948,555042,17427
71262,544526,1370917,6094
71263,343631,470974,15710
71264,568783,870538,13075
71265,531527,1150173,17162
71266,140642,1480095,5773
71267,925376,553596,10946
71268,351981,99064,8369
71269,945888,1155660,9351
71270,339448,60606,18464
71271,650520,460176,11647
71272,861305,208445,4941
71273,313277,1185757,6159
71274,993006,778370,8753
71275,123962,720110,18111
71276,273184,922276,14064
71277,618476,695909,1876
71278,384108,1457859,3766
71279,392656,969929,3941
71280,873606,572538,18876
71281,258413,525600,18758
71282,461493,609448,7301
71283,293067,1004648,7264
71284,872062,1046378,14958
71285,729578,1290022,12576
71286,961743,1397879,1152
71287,93207,1354317,11098
71288,309179,332531,8866
71289,124789,105431,7888
71290,481178,1040545,5624
71291,536596,123476,1091
71292,65259,233049,6647
71293,633675,1036402,14618
71294,353605,1077465,5320
71295,316960,996741,7978
71296,964262,139627,4106
71297,2393,1470270,5786
71298,177238,1281445,5709
71299,531174,1031432,8400
71300,387278,845123,5828
71301,888483,37901,9595
71302,271224,703145,1327
71303,368038,251049,19086
71304,91865,212522,880
71305,341651,869196,6076
71306,900593,1010465,6438
71307,203849,1372806,2436
71308,380433,303760,10274
71309,95143,465203,2155
71310,599148,1289515,3488
71311,583782,1283197,15782
71312,978827,534852,7779
71313,38926,800821,8925
71314,167765,329031,14763
71315,315858,219007,8368
71316,195576,1012447,19571
71317,967567,624735,12366
71318,765016,653062,8076
71319,493912,530438,6162
71320,308714,1164950,15868
71321,542207,832094,944
71322,755901,1392046,18354
71323,387682,430477,12794
71324,884274,894248,11401
71325,576585,318876,6039
71326,898850,1285686,1171
71327,142166,74921,18296
71328,498504,148312,14507
71329,606230,830914,7294
71330,441494,741106,891
71331,876506,11854,6210
71332,920886,116310,17450
71333,962691,344012,6439
71334,957566,1046071,10904
71335,577624,1415390,15463
71336,712986,366618,8666
71337,558760,465425,13469
71338,927258,50491,6687
71339,624861,296815,3699
71340,477390,1187573,11135
71341,286996,241159,15822
71342,554590,249743,7928
71343,498028,1343361,6192
71344,672346,1192705,6404
71345,672814,861985,13237
71346,356514,240250,13708
71347,158012,51768,3858
71348,428480,116181,6260
71349,35725,748514,7931
71350,739386,1114993,7069
71351,435853,1422103,1045
71352,549185,641937,7240
71353,790073,130781,9621
71354,234148,953562,7052
71355,201928,1047005,13408
71356,910359,731944,16184
71357,36761,526500,13716
71358,536172,1224743,2425
71359,814842,246135,10357
71360,294700,1396106,11789
71361,424203,1491160,2502
71362,372382,1369440,11339
71363,912038,1308906,17134
71364,441187,775987,15260
71365,617953,1305386,6514
71366,49991,170728,3062
71367,162790,747885,14904
71368,624784,1032232,12315
71369,213822,980534,6551
71370,760694,735746,18239
71371,10678,286090,14148
71372,261921,428375,4484
71373,793963,1473674,2927
71374,698685,141766,17242
71375,95476,257358,8184
71376,232325,174070,16795
71377,739304,438242,3910
71378,976202,428326,4871
71379,303922,607911,7232
71380,382271,658243,12231
71381,644059,657026,16131
71382,49481,1096458,4637
71383,531250,1110258,430
71384,193572,610541,14880
71385,921531,617445,4660
71386,604090,479555,7675
71387,725458,1228668,527
71388,919875,678340,12367
71389,92549,415098,9240
71390,956766,506919,626
71391,805166,1358175,4310
71392,18936,686828,3587
71393,534519,756089,4113
71394,82075,637208,13409
71395,888651,1307390,8006
71396,734429,735690,7632
71397,138423,105413,8640
71398,826445,1312133,7387
71399,429530,150280,15493
71400,943254,561723,5626
71401,112604,781290,8494
71402,468482,1191675,7075
71403,593478,1029882,14866
71404,882657,1288695,15047
71405,680534,1096584,12184
71406,245396,824111,1042
71407,235900,458095,14731
