ID,COSTO_NOCHE,COSTO_MENSUAL,COSTO_SEMESTRE,MENSAJE,CAPACIDAD,VIVIENDA
398181,46118,810603,2725366,null,2,13918
398182,37820,652743,195909,null,3,10272
398183,71488,46912,5791524,null,3,13098
398184,24287,308817,3552527,null,5,2919
398185,12051,285063,6128658,null,4,10131
398186,26141,55301,5992044,null,3,8102
398187,52006,310274,7254205,null,1,19082
398188,37484,612933,40712,null,3,6983
398189,68937,755681,3524330,null,5,1728
398190,10305,970344,6904229,null,1,10012
398191,64509,172580,6902917,null,4,11484
398192,77346,477899,3728725,null,4,4265
398193,68974,189933,1386673,null,5,14075
398194,50662,587740,7637564,null,1,13568
398195,78226,503053,7638329,null,5,2366
398196,53970,723150,7763120,null,2,2328
398197,51324,685448,721506,null,5,14299
398198,71954,480923,1052100,null,3,3783
398199,62574,774781,1373887,null,4,19355
398200,14799,112031,1221357,null,4,5783
398201,31934,930144,2592487,null,1,6967
398202,20572,124605,5581470,null,3,865
398203,11469,343349,4444323,null,3,13608
398204,4317,288415,522623,null,5,10188
398205,76560,649676,4217597,null,3,15314
398206,20803,415402,3331277,null,1,12901
398207,75778,691295,6537479,null,2,6321
398208,41235,165695,7168747,null,1,18936
398209,31547,197033,6840111,null,5,14722
398210,36850,953953,5090230,null,5,17521
398211,20559,882984,394518,null,2,17657
398212,70464,230744,2732867,null,5,200
398213,51779,223641,5027144,null,2,487
398214,56501,689537,1287574,null,3,2246
398215,58495,743783,5708454,null,2,3865
398216,27472,320253,7097099,null,4,19993
398217,70847,933111,1069989,null,3,4981
398218,71436,301938,755485,null,4,1944
398219,51506,691439,3946559,null,5,13406
398220,14409,212557,4373961,null,1,11107
398221,48704,484742,6044374,null,2,12914
398222,60128,587471,3502777,null,2,19608
398223,66435,989612,441952,null,4,19756
398224,63126,936386,6743939,null,1,18346
398225,36040,682200,68216,null,5,8529
398226,48135,428102,866632,null,2,1495
398227,60816,628183,3881151,null,3,2070
398228,31677,898400,7406714,null,4,6929
398229,59156,16890,5087767,null,3,1895
398230,74551,216080,6114287,null,4,19864
398231,26831,382187,2339761,null,5,6292
398232,77808,348366,3567367,null,3,13824
398233,36553,659557,3337982,null,4,16202
398234,3251,550696,7026974,null,4,10348
398235,10727,747911,151737,null,2,9808
398236,30953,126603,7567239,null,4,10331
398237,58805,429312,5379423,null,4,17359
398238,34001,295103,3928485,null,5,17583
398239,59672,8484,658053,null,3,14689
398240,30212,170922,1149507,null,5,4218
398241,46787,25307,225122,null,4,12675
398242,19076,170935,4397475,null,1,15344
398243,45014,226894,1561230,null,5,11650
398244,2872,212203,7777787,null,5,16032
398245,77358,869713,1120880,null,1,11095
398246,10761,827484,367453,null,2,18204
398247,47529,618048,6573266,null,4,10248
398248,77988,370375,7183260,null,3,14134
398249,19702,343509,7872606,null,3,8349
398250,70660,469565,16644,null,4,1095
398251,56234,552359,1830761,null,4,3691
398252,5553,919426,6371555,null,3,18598
398253,28099,663560,5177650,null,2,14956
398254,2214,839845,2696811,null,2,8682
398255,4833,791337,690739,null,5,16564
398256,49955,586936,1112857,null,5,18737
398257,10722,754400,174350,null,4,5054
398258,54636,749889,6158314,null,5,4185
398259,58025,584455,2459761,null,5,8454
398260,72020,42089,7435019,null,2,13365
398261,42665,685368,7047770,null,3,10358
398262,54722,962324,7790517,null,1,568
398263,3966,475925,6010488,null,2,11286
398264,16934,732798,378051,null,5,10500
398265,49331,883956,492739,null,3,14528
398266,8663,779387,4709239,null,2,19759
398267,12440,290023,5167131,null,4,1163
398268,51101,987515,1597535,null,4,4652
398269,63031,923608,3552878,null,5,9654
398270,50021,830076,7504716,null,3,6116
398271,68367,673147,7846915,null,2,11955
398272,72567,352592,7997639,null,3,17180
398273,51265,380743,7381256,null,2,13307
398274,78698,670279,7410615,null,5,4419
398275,31239,962574,2835350,null,1,2719
398276,79976,752984,7958630,null,3,3179
398277,78124,353961,3657912,null,1,4558
398278,9343,235168,4386073,null,4,13714
398279,23441,326083,4501391,null,3,19488
398280,31175,137630,1289921,null,3,487
398281,46455,149127,3127059,null,3,19292
398282,8592,758997,2622727,null,4,900
398283,69410,371718,1201697,null,5,15905
398284,32487,951665,6070128,null,2,10025
398285,66676,699264,5721791,null,4,9738
398286,1787,434840,7964763,null,2,2086
398287,7171,922010,3824915,null,5,8417
398288,55039,767167,1845754,null,4,14193
398289,8263,370718,7995262,null,5,6084
398290,51397,612693,2707104,null,2,14201
398291,12272,532112,7356062,null,4,13443
398292,33545,623083,4132194,null,3,6388
398293,14365,902898,7804548,null,4,17089
398294,70709,355810,7904954,null,3,5448
398295,77901,571897,7597691,null,1,17994
398296,14690,121259,2488133,null,4,17543
398297,45231,404704,2929384,null,5,5893
398298,2977,566431,6479782,null,1,2181
398299,46947,356697,6163422,null,2,17400
398300,47399,240110,6903013,null,3,10033
398301,69128,46670,5417631,null,3,2926
398302,10629,314411,6370087,null,5,17276
398303,12054,911284,5484498,null,1,1326
398304,39524,682464,6655748,null,3,2366
398305,6791,71701,7505846,null,4,2346
398306,45580,936201,7642959,null,2,8289
398307,58736,948278,838650,null,3,3612
398308,76620,25195,756719,null,5,10378
398309,16588,308813,2115750,null,3,3134
398310,37178,606091,6880641,null,4,16465
398311,45406,327092,432850,null,4,16112
398312,38128,39009,4275690,null,4,3858
398313,539,293327,5635954,null,1,1350
398314,71440,480417,3032732,null,1,14660
398315,30363,527965,7100280,null,1,1994
398316,29517,197923,4731299,null,4,17405
398317,28593,938433,3336923,null,2,9205
398318,17102,892025,1452988,null,4,1018
398319,62216,985212,2609334,null,4,6895
398320,61278,614883,2309741,null,3,15179
398321,29440,577895,2747711,null,5,9963
398322,72560,852854,6258431,null,2,6513
398323,8632,956366,962296,null,4,13180
398324,8086,758963,7577678,null,5,7810
398325,72192,791052,3348499,null,4,14319
398326,26415,934611,6060892,null,4,6191
398327,79840,947559,2535681,null,2,15486
398328,77417,642297,1535424,null,1,811
398329,24613,552755,176329,null,1,19753
398330,71471,262319,2454377,null,1,5351
398331,33759,18137,3859997,null,3,6756
398332,40578,471724,3691619,null,3,13968
398333,61014,2365,5185626,null,4,14620
398334,8540,777692,7223303,null,3,1271
398335,65005,958313,2372355,null,5,3003
398336,10235,951075,810121,null,1,15488
398337,3600,234127,3205433,null,1,14800
398338,39263,358308,6119561,null,1,18959
398339,23182,619362,1367872,null,4,16512
398340,2764,275654,5003335,null,5,8836
398341,4036,260096,4498462,null,2,19523
398342,7991,992119,7171935,null,3,17767
398343,56402,660697,5601560,null,5,3771
398344,9975,172332,3753794,null,3,13323
398345,27093,757928,5497852,null,5,106
398346,72403,81774,772715,null,3,19789
398347,22967,593907,6012370,null,2,17202
398348,6035,2058,7282139,null,2,3595
398349,4305,948804,2824807,null,4,8730
398350,57941,214249,2929861,null,4,17993
398351,39454,442960,1130510,null,1,17812
398352,27458,427441,6233078,null,2,14243
398353,1749,858981,160983,null,2,19694
398354,47301,956980,1045443,null,1,10474
398355,53564,943835,1747771,null,5,4165
398356,11452,881668,5002342,null,3,518
398357,50578,194866,1345616,null,5,18714
398358,75869,778033,7924583,null,2,19603
398359,9545,760903,1276150,null,3,2780
398360,47979,546552,2734044,null,5,14188
398361,2409,969023,7353085,null,3,10942
398362,49445,122972,1386455,null,5,19553
398363,65228,954183,2084371,null,4,5421
398364,8781,908763,6108930,null,1,9588
398365,41562,427407,1565752,null,3,15388
398366,36696,46204,3888216,null,5,2270
398367,51880,628901,3151644,null,2,18197
398368,3408,842467,2405233,null,1,17200
398369,49429,363782,7342374,null,4,10743
398370,54725,981287,3103384,null,2,19409
398371,1361,471741,7222520,null,3,5344
398372,7585,265641,4909151,null,5,19641
398373,42840,32860,5185868,null,1,8449
398374,10013,737961,1111950,null,1,8948
398375,77289,386140,4528840,null,4,307
398376,8330,121685,867506,null,2,13038
398377,54832,982625,1097448,null,3,17844
398378,48774,375946,2404466,null,3,11047
398379,13695,842870,3701020,null,5,19789
398380,1420,919421,340544,null,5,19325
398381,18189,807809,1888958,null,1,19990
398382,36777,332381,5359838,null,2,6171
398383,3819,881015,4168743,null,2,16051
398384,40713,960016,3022143,null,3,17849
398385,60428,769762,5253133,null,2,1753
398386,74191,418040,6225885,null,5,8891
398387,15187,722248,4928135,null,3,17762
398388,49019,638600,4611078,null,5,14533
398389,73511,736149,2660914,null,5,15116
398390,22255,872252,1976877,null,1,16957
398391,57367,208762,3495386,null,5,10707
398392,54511,841381,6545221,null,5,3383
398393,10291,586578,2178274,null,3,17305
398394,39711,188324,5058011,null,2,12320
398395,879,544499,3560667,null,2,2823
398396,55366,159996,7035864,null,5,15426
398397,21762,674561,1657134,null,5,19310
398398,28492,808309,2948613,null,5,6570
398399,26037,40125,2270055,null,3,19995
398400,12521,60616,3092439,null,3,2871
398401,31773,958158,2981131,null,4,2148
398402,61408,514362,5075267,null,3,19992
398403,71911,503634,4323090,null,1,1983
398404,31457,346970,7556025,null,2,13803
398405,18654,281358,2857626,null,4,979
398406,52918,749399,6119441,null,4,8682
398407,63536,976897,2343456,null,5,17216
398408,23796,719326,1195319,null,3,5200
398409,25750,871185,6162889,null,5,11921
398410,59531,455853,2853188,null,3,14890
398411,32673,798176,5915303,null,3,4196
398412,30581,868313,3041603,null,2,19351
398413,43089,225876,1444775,null,3,18573
398414,26954,45003,4272825,null,5,16431
398415,21277,485615,1739594,null,5,8778
398416,38237,293082,2848855,null,5,666
398417,50981,56367,4463066,null,1,14518
398418,18825,989424,94828,null,1,10357
398419,64250,545367,7131576,null,4,15497
398420,18950,64302,7022469,null,4,3062
398421,22129,512570,1855360,null,3,13120
398422,17296,430343,1196529,null,4,19520
398423,7623,590356,5500451,null,4,1419
398424,58048,834434,7746546,null,3,15506
398425,23843,869358,1012947,null,1,19509
398426,57737,946487,960960,null,5,19906
398427,43801,316829,4147493,null,1,8157
398428,35039,51043,2638261,null,4,11501
398429,19496,491848,5819109,null,4,1135
398430,34157,815706,1642135,null,3,7036
398431,69600,768702,4690711,null,4,19734
398432,63103,880733,195629,null,1,3489
398433,42863,748833,4137259,null,2,11631
398434,38851,104329,6905089,null,1,15362
398435,62425,915948,1734531,null,1,13959
398436,37860,252655,204093,null,3,15485
398437,3331,994183,6298518,null,5,14169
398438,47257,484845,2935191,null,1,12601
398439,1736,942507,973074,null,4,17258
398440,48163,214800,1493613,null,1,16029
398441,59617,164380,2269467,null,2,19230
398442,77136,846164,1013734,null,3,14800
398443,39837,597554,2852604,null,3,820
398444,20435,115826,7404325,null,2,15245
398445,19743,673754,2031551,null,2,9666
398446,72404,42633,2341060,null,3,9034
398447,73070,2521,2042150,null,5,11322
398448,616,460880,6824447,null,2,7788
398449,10918,784215,6332293,null,5,5073
398450,69514,471225,3132054,null,2,16263
398451,59847,956872,7384026,null,4,16724
398452,65244,312479,4249278,null,5,12869
398453,46078,15378,1997219,null,4,16836
398454,71144,565658,4404281,null,3,19344
398455,76952,900821,4363649,null,5,16021
398456,393,918769,4317663,null,1,1081
398457,55244,904544,4260824,null,1,15828
398458,18462,246941,6836645,null,1,19222
398459,41013,786138,5540184,null,3,5120
398460,76106,590528,6383681,null,5,9159
398461,70572,516093,7408917,null,5,8215
398462,59691,215499,2243902,null,4,14399
398463,21381,700479,3860746,null,3,7172
398464,37819,248986,948058,null,2,14464
398465,79173,61134,3741801,null,1,4843
398466,56304,930879,3060490,null,2,10266
398467,19803,213455,7316931,null,2,6963
398468,60623,314977,4864183,null,5,16514
398469,78313,205348,7066969,null,1,12591
398470,9910,80280,7888762,null,1,17977
398471,15739,919551,7255270,null,5,3680
398472,5239,335488,7659463,null,5,171
398473,69921,619327,4871614,null,1,636
398474,40729,511687,888363,null,4,2876
398475,6755,243238,4284153,null,5,14236
398476,24645,691916,6283036,null,1,13262
398477,31517,594709,2763465,null,2,13354
398478,44033,520900,6118306,null,3,12801
398479,67408,487,6563779,null,3,7651
398480,1083,979474,5598813,null,3,7892
398481,75961,481807,665194,null,2,11857
398482,2577,398291,7630383,null,5,17683
398483,6815,83916,7700794,null,1,4004
398484,7046,433887,4913589,null,1,211
398485,23548,899922,2206614,null,2,16467
398486,29339,451757,2607385,null,3,11351
398487,1812,448628,3119603,null,4,7668
398488,57106,476695,6347506,null,3,15871
398489,47957,593251,587890,null,3,8617
398490,24127,573491,2960039,null,4,18883
398491,76691,22504,1003710,null,2,17980
398492,27321,173981,3831242,null,1,11937
398493,4945,600934,2428662,null,3,8832
398494,23306,439748,3552256,null,3,15763
398495,8783,885556,6981967,null,1,6901
398496,50052,425739,7611806,null,2,15724
398497,74016,176698,1083097,null,4,14901
398498,2739,758061,3753332,null,5,5172
398499,67569,574136,1008253,null,2,5206
398500,33337,242185,2654345,null,1,5753
398501,63967,842258,3523446,null,4,11548
398502,74860,100649,5171328,null,5,15195
398503,26969,595767,5973685,null,3,5895
398504,22552,439042,1300148,null,4,2313
398505,78012,419804,89148,null,1,10195
398506,52738,355105,3796691,null,2,4284
398507,76896,151982,5601269,null,3,18584
398508,58506,762113,823787,null,5,3816
398509,8967,654144,4243087,null,3,16055
398510,57409,476589,1481628,null,2,4958
398511,29185,683530,3700349,null,2,10893
398512,32714,140716,1269601,null,1,2414
398513,25765,123609,1650852,null,4,7951
398514,51994,610237,3201704,null,5,11378
398515,41652,199295,5227676,null,2,9117
398516,75801,636115,6074442,null,1,19996
398517,35125,153471,4778925,null,5,19894
398518,67072,589842,972823,null,4,9376
398519,48290,51881,2137619,null,5,18122
398520,38640,693395,4701257,null,2,11444
398521,5311,193338,7209168,null,2,4737
398522,27123,140636,323363,null,4,3064
398523,406,349348,3832459,null,4,3338
398524,43482,475230,6695586,null,4,13732
398525,46426,708315,3161533,null,1,4232
398526,43924,464676,4188877,null,2,4099
398527,44929,402890,4635284,null,5,3975
398528,48926,926859,3081633,null,2,18163
398529,17657,896614,7446156,null,2,9947
398530,47159,336203,6036562,null,3,10937
398531,58827,576935,6296924,null,2,9348
398532,62965,698295,3995132,null,2,11723
398533,52604,658096,1732212,null,1,19608
398534,69124,573606,2715264,null,1,11375
398535,71618,550589,3787608,null,1,15733
398536,24757,667946,2751749,null,3,13697
398537,3002,655952,5990081,null,2,4794
398538,23281,520278,5837707,null,1,2972
398539,78439,279997,2921086,null,5,16675
398540,70513,628014,4830323,null,3,7723
398541,3459,401873,5326089,null,4,10138
398542,74743,798785,844940,null,5,2765
398543,75566,548168,8000000,null,5,15103
398544,43359,735650,1473068,null,5,15558
398545,21201,595996,402276,null,2,9686
398546,8430,680836,6730569,null,1,9516
398547,40362,633211,6698193,null,3,565
398548,20731,96522,3511862,null,1,19862
398549,16017,132201,3303184,null,2,2411
398550,50031,297340,2331184,null,4,10313
398551,50413,333070,4663037,null,1,8422
398552,26901,221244,7862271,null,4,17430
398553,36616,492400,4948133,null,3,19063
398554,22790,589625,3924709,null,2,18120
398555,78508,803182,5422465,null,5,16686
398556,75866,836157,2105989,null,2,4389
398557,12078,124247,2913551,null,1,19257
398558,21919,911019,5236300,null,4,1898
398559,7210,688218,5825592,null,1,12678
398560,23640,571511,4379703,null,2,4041
398561,4217,927399,6797664,null,3,17529
398562,43040,770990,4761055,null,2,12512
398563,630,655914,1816303,null,4,12067
398564,26025,779849,2390115,null,1,11934
398565,70771,710297,5300930,null,2,16645
398566,25624,679653,6322907,null,4,1725
398567,10697,672671,4464899,null,1,11537
398568,11804,23775,6291865,null,4,200
398569,2867,188983,4716305,null,4,922
398570,66674,231729,367485,null,5,19495
398571,5071,834726,138733,null,4,1944
398572,2392,235261,996733,null,1,1620
398573,54527,629533,6068210,null,1,6743
398574,66342,224207,6293106,null,4,6374
398575,14934,886294,7311455,null,4,12207
398576,7120,486271,851212,null,2,8066
398577,55357,87364,452151,null,4,19952
398578,65452,710872,756256,null,5,18249
398579,58115,150657,1020194,null,5,18125
398580,39354,668965,6947637,null,1,11745
398581,38597,756424,1476034,null,1,5434
398582,20694,722359,1780154,null,2,13057
398583,29909,610213,4035369,null,1,9644
398584,12843,796689,1038829,null,4,594
398585,63699,564715,1572908,null,4,5022
398586,50064,71284,399703,null,2,2203
398587,54027,39818,2857111,null,3,6030
398588,16124,966018,2181526,null,4,5053
398589,53755,614063,4577932,null,1,6021
398590,58236,34159,3508470,null,2,18556
398591,17982,790089,827537,null,2,17208
398592,41729,540091,3060583,null,1,1083
398593,1838,478739,4888381,null,3,19405
398594,68966,684219,2411377,null,1,19982
398595,41929,839809,1960066,null,5,17184
398596,972,37257,1822883,null,4,10324
398597,7131,736655,4523007,null,4,14384
398598,59226,595802,2772829,null,1,3902
398599,19841,787328,6630981,null,5,8263
398600,72808,104718,2643102,null,3,5676
398601,15681,45009,1992317,null,2,8198
