ID,COSTO_SERVICIOS,PERSONA
17935,545329,96238
17936,964685,83940
17937,480471,47272
17938,771552,667
17939,321691,138796
17940,848069,123222
17941,799081,124785
17942,293185,22656
17943,121336,90388
17944,944553,32664
17945,166172,124349
17946,107797,114252
17947,461444,136662
17948,991675,102206
17949,746856,18982
17950,368494,126737
17951,704152,76829
17952,798886,22989
17953,564126,7805
17954,526543,43292
17955,541432,25803
17956,465586,4708
17957,433265,123949
17958,353434,130001
17959,955222,118351
17960,230759,130365
17961,919799,69087
17962,159400,125857
17963,607168,112195
17964,975970,49247
17965,440546,12081
17966,343933,110915
17967,318481,47306
17968,347986,137419
17969,958783,146084
17970,940799,74372
17971,444612,118139
17972,44827,132577
17973,245203,91179
17974,767721,126524
17975,417130,94852
17976,365865,57174
17977,807624,73354
17978,264014,90984
17979,274707,142984
17980,398100,128384
17981,31855,129717
17982,154332,37233
17983,889790,88946
17984,977226,94773
17985,632488,79473
17986,288838,142542
17987,66728,65483
17988,20987,70075
17989,673549,74296
17990,297892,89051
17991,803374,84220
17992,749848,145703
17993,176605,38643
17994,631938,93442
17995,118300,147767
17996,688267,39989
17997,723440,149486
17998,319563,92198
17999,533501,29063
18000,345098,43336
18001,664584,103382
18002,205009,141486
18003,973889,3811
18004,916409,53646
18005,814531,29992
18006,804732,149879
18007,609924,108383
18008,619445,52092
18009,780420,36525
18010,292821,44232
18011,392588,48021
18012,70310,76268
18013,349544,89387
18014,398943,453
18015,383075,132685
18016,992308,14316
18017,756067,112433
18018,661452,79116
18019,380236,13317
18020,449855,93598
18021,761852,44357
18022,733512,123842
18023,631115,80726
18024,606621,145443
18025,523804,94120
18026,54653,125382
18027,729474,104364
18028,919339,50494
18029,363633,58786
18030,927552,4375
18031,61932,73513
18032,446170,89682
18033,328791,44299
18034,874132,119770
18035,305152,28277
18036,995116,54603
18037,554993,80671
18038,487506,65388
18039,588542,39542
18040,705365,50360
18041,553607,88446
18042,672021,97627
18043,105339,117862
18044,284051,127752
18045,84122,53764
18046,877931,130264
18047,719347,28225
18048,303766,139081
18049,375719,146682
18050,865873,116877
18051,468243,62337
18052,612271,26478
18053,721712,83151
18054,78381,147557
18055,737500,31377
18056,698813,79602
18057,997694,88467
18058,550801,145621
18059,429442,84078
18060,499543,63928
18061,188299,15740
18062,915470,139024
18063,963622,41125
18064,733342,100190
18065,935148,113610
18066,873528,130495
18067,774897,54670
18068,107263,25827
18069,981920,25093
18070,897470,16928
18071,930394,147729
18072,142756,26792
18073,572776,68598
18074,260931,67849
18075,258061,115109
18076,963990,136703
18077,236135,131419
18078,909730,139753
18079,378468,68850
18080,381552,108965
18081,834724,21821
18082,301682,9848
18083,429694,112839
18084,549435,58552
18085,485924,131648
18086,470595,36284
18087,354670,125625
18088,885903,109353
18089,934237,100561
18090,308414,88828
18091,28856,21793
18092,652473,2546
18093,469349,24188
18094,4472,35801
18095,84056,35706
18096,52673,59410
18097,239979,71718
18098,730255,143442
18099,949125,95662
18100,639112,96779
18101,148165,33246
18102,726731,99299
18103,368880,31266
18104,339176,41244
18105,731884,112702
18106,538676,68206
18107,549063,98381
18108,398989,1452
18109,226874,1095
18110,595557,138009
18111,385955,53706
18112,113244,77167
18113,624656,106706
18114,523399,111507
18115,811931,99805
18116,874604,109847
18117,446294,103118
18118,485342,2294
18119,571094,99048
18120,114588,81230
18121,429412,147512
18122,277902,100335
18123,558017,82024
18124,164851,29144
18125,497639,145039
18126,939676,16874
18127,534614,15534
18128,36660,35175
18129,196577,52335
18130,182465,144349
18131,793602,53912
18132,437905,113624
18133,166260,114317
18134,169206,131507
18135,553130,91478
18136,453249,135695
18137,218709,53442
18138,898041,23745
18139,767110,133214
18140,534764,90049
18141,716938,88132
18142,725164,25127
18143,596678,31720
18144,186411,51190
18145,565726,5779
18146,269149,84284
18147,358351,116226
18148,733074,112775
18149,185396,49231
18150,134050,30104
18151,858817,103727
18152,705100,69378
18153,419864,57873
18154,202753,60888
18155,788409,31804
18156,562920,1017
18157,700798,72466
18158,968493,6074
18159,3591,62647
18160,225201,32110
18161,170132,71502
18162,47180,68064
18163,342295,123155
18164,569499,140653
18165,191422,66546
18166,608085,23500
18167,337831,23637
18168,2336,77685
18169,843527,47781
18170,60732,74532
18171,520417,17495
18172,304086,69929
18173,756196,94908
18174,281935,13473
18175,544336,87208
18176,771418,50456
18177,499549,135246
18178,100357,8726
18179,871530,134038
18180,100595,6585
18181,665699,134197
18182,929924,42923
18183,319219,145753
18184,973780,27503
18185,133744,45459
18186,326240,148592
18187,797647,115296
18188,226093,50127
18189,886573,64333
18190,765986,117805
18191,258960,67348
18192,690065,80547
18193,26634,93421
18194,196746,85086
18195,288181,118264
18196,110820,66908
18197,749775,103606
18198,771815,41368
18199,978430,4437
18200,134641,96695
18201,666838,124355
18202,428986,4445
18203,37008,50969
18204,683750,88051
18205,416468,93465
18206,924479,32312
18207,158218,7433
18208,149524,10920
18209,968629,84454
18210,7279,93510
18211,619527,64650
18212,249787,6706
18213,933560,81663
18214,129568,16817
18215,52970,80670
18216,315539,112069
18217,266163,85814
18218,941641,145931
18219,738176,70429
18220,881525,99568
18221,269023,132525
18222,50245,31909
18223,499788,871
18224,282073,121581
18225,296320,86534
18226,343737,8524
18227,973621,93277
18228,411623,124936
18229,234041,46113
18230,834975,53031
18231,718399,26634
18232,948263,11556
18233,497706,52112
18234,547147,148689
18235,45897,77855
18236,483900,94627
18237,203337,33376
18238,655471,32156
18239,998481,76736
18240,113627,103142
18241,718922,142393
18242,811059,51125
18243,779154,25006
18244,29328,149942
18245,514534,126843
18246,950130,36453
18247,820786,14413
18248,579571,19845
18249,394661,20950
18250,76400,139728
18251,777764,105153
18252,86155,44719
18253,577263,85316
18254,445293,46853
18255,594632,80538
18256,559816,88772
18257,693109,18392
18258,66648,43099
18259,70726,123761
18260,143308,24924
18261,15653,9862
18262,360038,90728
18263,720573,73288
18264,488699,63127
18265,276088,14571
18266,464862,96429
18267,188265,67070
18268,338200,34432
18269,793131,125945
18270,214817,149506
18271,641456,37902
18272,37310,117994
18273,955395,19976
18274,353699,123349
18275,136599,112555
18276,150276,133752
18277,889603,128003
18278,72697,27048
18279,697933,67436
18280,930576,48635
18281,85754,86671
18282,680441,135387
18283,335462,61892
18284,316090,142920
18285,105676,39100
18286,775719,130544
18287,100129,74852
18288,904049,109004
18289,813383,91324
18290,885556,65588
18291,113109,52356
18292,968222,82359
18293,554626,25372
18294,166811,120868
18295,344477,138645
18296,460833,71564
18297,332155,144702
18298,283799,4280
18299,465578,40759
18300,205760,3772
18301,373626,46557
18302,728879,4917
18303,556918,102051
18304,845715,8448
18305,290398,106120
18306,922420,51514
18307,860016,11268
18308,918741,145928
18309,949690,38448
18310,711729,78636
18311,483262,11629
18312,397319,143454
18313,687765,56860
18314,747851,118142
18315,799132,106148
18316,527161,80143
18317,298222,145337
18318,142715,8286
18319,960131,29697
18320,276210,78769
18321,694111,36676
18322,770487,117105
18323,417372,82295
18324,264946,32694
18325,830939,98821
18326,654591,29554
18327,93175,43476
18328,167842,56056
18329,794870,96058
18330,41632,115425
18331,71063,110492
18332,411304,23481
18333,842064,22787
18334,630867,68739
18335,927945,1755
18336,840313,79551
18337,637167,120090
18338,219072,141586
18339,122241,115780
18340,779902,52823
18341,691394,40745
18342,541627,17737
18343,619324,12325
18344,913962,60248
18345,584691,102322
18346,828817,64276
18347,757185,3912
18348,417725,44688
18349,386636,61579
18350,770442,57869
18351,16852,15417
18352,256629,6189
18353,147084,23347
18354,903721,9793
18355,155608,113510
18356,145756,22115
18357,696687,7234
18358,83065,50477
18359,719676,3828
18360,551445,98545
18361,487800,34823
18362,328001,107075
18363,358827,56103
18364,969522,62491
18365,991530,7918
18366,956081,93357
18367,12975,94621
18368,132820,132849
18369,748083,36017
18370,589328,74020
18371,556544,145031
18372,301086,87467
18373,655066,45711
18374,751397,133534
18375,418928,127558
18376,27058,135722
18377,843750,24185
18378,771671,135165
18379,265233,26013
18380,448694,1832
18381,26691,86760
18382,768810,115118
18383,870237,129968
18384,892866,121247
18385,290932,55408
18386,689605,39345
18387,519926,135030
18388,879285,127942
18389,539300,91069
18390,35467,37830
18391,747290,43089
18392,61426,59100
18393,938627,3190
18394,670619,138624
18395,80231,52423
18396,527476,30851
18397,17787,20541
18398,900544,35210
18399,340582,60541
18400,756140,21134
18401,544393,96296
18402,362219,145995
18403,376081,146515
18404,715145,95296
18405,692402,34052
18406,426175,34108
18407,327614,66582
18408,355602,32900
18409,504486,29304
18410,65540,133067
18411,56777,117573
18412,433167,62789
18413,22603,28540
18414,542907,47363
18415,979543,31787
18416,359185,108444
18417,641799,90410
18418,553171,47730
18419,934330,95555
18420,682738,70765
18421,622153,148247
18422,836763,140730
18423,671427,114124
18424,123715,142008
18425,233181,80477
18426,192752,12145
18427,8028,43935
18428,121941,148681
18429,89307,88273
18430,411375,126413
18431,644902,4012
18432,891900,33135
18433,240656,48169
18434,232048,111250
18435,102609,116166
18436,981149,58437
18437,714387,59546
18438,660645,77275
18439,293687,41556
18440,102167,72527
18441,551911,628
18442,762489,278
18443,91367,82360
18444,725259,16592
18445,964213,80297
18446,513097,126126
18447,3471,10212
18448,275681,23276
18449,35071,117144
18450,173240,17531
18451,891884,10722
18452,482645,52988
18453,662180,78863
18454,351935,71177
18455,137009,117998
18456,811786,32721
18457,164000,97601
18458,259405,37503
18459,434028,45459
18460,80901,101429
18461,612897,40182
18462,454604,83291
18463,573071,49388
18464,33748,110297
18465,507283,56468
18466,344737,15268
18467,310722,22886
18468,977577,127733
18469,176089,46035
18470,698193,32417
18471,655552,63110
18472,772813,65566
18473,727479,41246
18474,707223,123818
18475,749150,125681
18476,111879,139606
18477,239912,45806
18478,315958,33880
18479,339105,146722
18480,710771,68061
18481,183746,115135
18482,748554,95877
18483,981349,9649
18484,793074,128537
18485,54171,7602
18486,249347,214
18487,769198,7330
18488,278335,65658
18489,463666,34766
18490,230294,6149
18491,48421,115535
18492,859021,30420
18493,757371,113178
18494,4788,143758
18495,215914,15338
18496,212266,143392
18497,50346,117917
18498,827564,74409
18499,179603,28436
18500,184621,3821
18501,262638,33100
18502,526176,125406
18503,60669,56727
18504,297093,40400
18505,892384,20267
18506,464816,35999
18507,768150,109155
18508,828616,34971
18509,683833,68844
18510,327664,108507
18511,943356,4377
18512,667574,81133
18513,27947,114318
18514,886912,43182
18515,873360,16839
18516,601852,101429
18517,477193,68085
18518,666241,102944
18519,855153,99776
18520,764112,102142
18521,202032,83192
18522,72185,99240
18523,791384,48567
18524,927655,77321
18525,294655,132573
18526,905791,70023
18527,402931,25325
18528,84329,42623
18529,438941,147266
18530,738453,14590
18531,368476,72223
18532,859674,117305
18533,287580,131199
18534,478192,143444
18535,666723,13176
18536,658252,76655
18537,498214,111353
18538,899637,127301
18539,706521,111506
18540,171135,48664
18541,768169,70721
18542,276169,74319
18543,171551,54942
18544,368801,123000
18545,52397,58757
18546,744453,25155
18547,381593,41227
18548,391753,146844
18549,85752,5219
18550,467424,55985
18551,550137,129390
18552,474389,142162
18553,745615,118383
18554,65048,48088
18555,691900,38972
18556,906478,131420
18557,775282,46694
18558,719951,98118
18559,813628,26064
18560,109640,58681
18561,312579,95863
18562,560261,118851
18563,899808,18919
18564,11042,85937
18565,32017,65288
18566,596689,145155
18567,855689,98624
18568,963873,75540
18569,465725,46539
18570,336955,21941
18571,227273,4186
18572,827121,134336
18573,704251,106801
18574,187580,17276
18575,416373,18903
18576,158399,53300
18577,799881,131401
18578,776700,47868
18579,211918,120746
18580,766078,16040
18581,783789,45850
18582,977346,9792
18583,402367,62045
18584,409551,137875
18585,969478,88050
18586,67014,32196
18587,770550,28326
18588,858162,14899
18589,824505,34242
18590,621938,21156
18591,30294,87168
18592,888478,116531
18593,223716,118835
18594,315110,87145
18595,908535,80982
18596,97579,100233
18597,791747,49979
18598,189744,126544
18599,433923,131183
18600,969739,125631
18601,942852,124472
18602,96445,74802
18603,815862,1174
18604,472356,81476
18605,240370,39892
18606,947189,49580
18607,522685,137581
18608,404404,1947
18609,780029,119149
18610,331472,106346
18611,774390,44526
18612,759170,143005
18613,250145,16319
18614,124114,6395
18615,894730,35465
18616,835058,3778
18617,40703,17155
18618,93077,133966
18619,445589,115713
18620,346863,81798
18621,337670,31953
18622,718384,143766
18623,403962,125193
18624,387190,122726
18625,802408,83286
18626,511389,68470
18627,345621,135566
18628,634479,26069
18629,427986,41397
18630,809404,47855
18631,959294,147772
18632,393563,44928
18633,649657,110300
18634,937390,133174
18635,202440,117265
18636,162469,91747
18637,510135,4385
18638,69399,114800
18639,348956,26463
18640,684354,113174
18641,786211,95785
18642,247457,49010
18643,435111,17929
18644,459564,19238
18645,406277,110822
18646,345231,130811
18647,15501,51085
18648,368676,147655
18649,617809,105912
18650,527832,101325
18651,841337,52767
18652,929935,23055
18653,252111,53327
18654,474884,9875
18655,392017,73212
18656,714215,76044
18657,924367,110307
18658,148283,49976
18659,177533,1872
18660,352813,83500
18661,989664,78625
18662,952907,78541
18663,466500,41055
18664,850090,120972
18665,141274,98464
18666,977762,84900
18667,258064,34677
18668,801300,14137
18669,568959,69476
18670,511068,116320
18671,391478,48921
18672,786898,65527
18673,256321,52335
18674,983065,145626
18675,959332,115364
18676,59202,71011
18677,109837,85195
18678,782084,63802
18679,839882,94382
18680,668233,66178
18681,171306,79986
18682,342307,88915
18683,438434,51066
18684,722339,61891
18685,509557,54672
18686,696547,126229
18687,177210,80070
18688,203629,25662
18689,474050,29952
18690,323635,119572
18691,77504,103676
18692,383437,78766
18693,845962,20694
18694,475380,56200
18695,341348,92310
18696,514244,80894
18697,362823,112806
18698,216228,41692
18699,291846,108536
18700,311194,131297
18701,500950,101118
18702,164535,17556
18703,665307,68054
18704,82947,24236
18705,727856,106573
18706,618322,130159
18707,476775,5967
18708,827793,27146
18709,367011,713
18710,916825,7641
18711,247835,19666
18712,567722,59229
18713,13757,117286
18714,194893,47626
18715,353635,27450
18716,639694,139708
18717,627046,125239
18718,207824,16931
18719,438403,82348
18720,983978,30443
18721,191464,86750
18722,119294,101795
18723,103273,28672
18724,915376,122870
18725,534115,140758
18726,684872,3197
18727,287197,11060
18728,475855,8715
18729,637193,105955
18730,521852,118410
18731,158062,43538
18732,246463,37782
18733,704877,68537
18734,175956,39091
