ID,PRECIO,HOSTAL,ESTADO
311296,124967,10391,deshabilitado
311297,171505,13061,deshabilitado
311298,108674,19331,deshabilitado
311299,282403,3591,deshabilitado
311300,76258,5889,deshabilitado
311301,244114,18872,habilitado
311302,376822,11438,deshabilitado
311303,479260,19018,deshabilitado
311304,151192,15377,deshabilitado
311305,381448,13704,habilitado
311306,180796,7369,habilitado
311307,314078,5534,deshabilitado
311308,67367,4965,habilitado
311309,158365,19737,habilitado
311310,394108,4127,deshabilitado
311311,230018,4194,habilitado
311312,433086,18664,habilitado
311313,351657,19782,deshabilitado
311314,87435,14537,habilitado
311315,400048,16133,habilitado
311316,224193,4009,habilitado
311317,360376,7667,deshabilitado
311318,443200,18475,habilitado
311319,296158,7760,habilitado
311320,208878,3520,deshabilitado
311321,754,5213,habilitado
311322,443218,12084,habilitado
311323,4274,15014,deshabilitado
311324,298197,8079,habilitado
311325,47059,17999,habilitado
311326,36276,18655,deshabilitado
311327,208612,16205,deshabilitado
311328,294247,13451,habilitado
311329,320425,6434,deshabilitado
311330,431129,4079,habilitado
311331,49180,8296,habilitado
311332,79162,8732,deshabilitado
311333,428924,6883,deshabilitado
311334,492558,4309,habilitado
311335,140611,10544,deshabilitado
311336,261710,14744,deshabilitado
311337,110245,15307,habilitado
311338,169901,3256,deshabilitado
311339,190826,9400,habilitado
311340,120627,9971,deshabilitado
311341,326990,3002,habilitado
311342,155115,2953,deshabilitado
311343,21239,13101,deshabilitado
311344,286782,9442,deshabilitado
311345,45258,12724,habilitado
311346,492016,170,habilitado
311347,25244,5563,deshabilitado
311348,42142,17743,habilitado
311349,66566,9791,deshabilitado
311350,214050,4846,deshabilitado
311351,52622,14458,habilitado
311352,460247,5208,habilitado
311353,461577,19244,deshabilitado
311354,429737,1704,deshabilitado
311355,103335,6592,deshabilitado
311356,212350,11687,deshabilitado
311357,387415,757,habilitado
311358,335164,9109,deshabilitado
311359,184760,13789,deshabilitado
311360,254035,5893,deshabilitado
311361,276838,19021,deshabilitado
311362,64412,19180,habilitado
311363,197070,15688,habilitado
311364,275209,11502,deshabilitado
311365,492237,16754,deshabilitado
311366,55584,16781,deshabilitado
311367,193598,9309,deshabilitado
311368,236373,8019,habilitado
311369,413577,18798,deshabilitado
311370,76596,13851,deshabilitado
311371,377621,19032,habilitado
311372,14891,6339,habilitado
311373,258886,18813,deshabilitado
311374,478635,965,deshabilitado
311375,298672,5062,deshabilitado
311376,476306,9266,deshabilitado
311377,306710,14734,deshabilitado
311378,94159,8385,deshabilitado
311379,217188,6909,deshabilitado
311380,490188,7682,deshabilitado
311381,245686,8976,habilitado
311382,158843,1697,habilitado
311383,206414,3400,habilitado
311384,263823,14919,habilitado
311385,372983,3273,deshabilitado
311386,221944,4338,deshabilitado
311387,439280,9561,habilitado
311388,463236,2411,deshabilitado
311389,227400,3994,habilitado
311390,313747,11417,deshabilitado
311391,290066,13083,habilitado
311392,212373,4332,deshabilitado
311393,162674,812,deshabilitado
311394,274211,17235,habilitado
311395,59283,5300,habilitado
311396,183941,18550,habilitado
311397,176903,9709,deshabilitado
311398,305656,7453,deshabilitado
311399,494273,9219,deshabilitado
311400,36597,16027,habilitado
311401,404296,4604,habilitado
311402,240444,15005,deshabilitado
311403,134020,10026,deshabilitado
311404,185196,4997,habilitado
311405,316672,12434,habilitado
311406,241874,17029,deshabilitado
311407,388331,3072,habilitado
311408,104908,1162,habilitado
311409,295590,14885,habilitado
311410,162899,12293,habilitado
311411,163616,6370,habilitado
311412,254140,4493,habilitado
311413,498735,1951,deshabilitado
311414,368503,17096,deshabilitado
311415,5737,9695,deshabilitado
311416,139198,8130,habilitado
311417,269948,16070,deshabilitado
311418,231683,11680,deshabilitado
311419,19630,19198,deshabilitado
311420,81043,10293,deshabilitado
311421,265997,17496,deshabilitado
311422,496316,2122,deshabilitado
311423,122691,1964,deshabilitado
311424,198101,3721,habilitado
311425,396671,7900,deshabilitado
311426,308698,16373,deshabilitado
311427,192451,17006,habilitado
311428,320192,2672,habilitado
311429,210363,3775,deshabilitado
311430,146823,17167,habilitado
311431,377379,12086,habilitado
311432,98405,15067,habilitado
311433,394253,15729,habilitado
311434,395414,786,habilitado
311435,62684,10440,deshabilitado
311436,463905,18591,deshabilitado
311437,471765,14953,deshabilitado
311438,499982,6833,habilitado
311439,226861,15936,habilitado
311440,255404,10763,habilitado
311441,266533,7606,habilitado
311442,275862,12376,habilitado
311443,1415,2185,habilitado
311444,87614,98,deshabilitado
311445,378964,5538,habilitado
311446,492500,12707,deshabilitado
311447,31436,1292,deshabilitado
311448,165781,4610,habilitado
311449,217040,14782,habilitado
311450,405219,7231,habilitado
311451,228169,10317,habilitado
311452,79497,16326,deshabilitado
311453,210448,2516,habilitado
311454,339433,459,deshabilitado
311455,382566,14016,habilitado
311456,208036,9794,habilitado
311457,153127,8827,deshabilitado
311458,156459,7332,deshabilitado
311459,138243,19861,deshabilitado
311460,383797,14695,deshabilitado
311461,253446,7049,deshabilitado
311462,99146,4449,habilitado
311463,161038,12021,deshabilitado
311464,161238,6867,habilitado
311465,55321,1623,deshabilitado
311466,85881,16934,deshabilitado
311467,372073,17301,habilitado
311468,274208,13459,habilitado
311469,243709,6392,habilitado
311470,162929,1025,habilitado
311471,24583,14136,habilitado
311472,435154,4613,deshabilitado
311473,432955,7105,deshabilitado
311474,260084,9392,deshabilitado
311475,288861,1809,habilitado
311476,323883,15241,deshabilitado
311477,171879,14020,habilitado
311478,230401,7891,deshabilitado
311479,320601,6878,deshabilitado
311480,399099,8890,deshabilitado
311481,202332,19194,habilitado
311482,5426,16836,habilitado
311483,261943,6487,deshabilitado
311484,458511,11440,habilitado
311485,4644,4998,deshabilitado
311486,48663,4194,deshabilitado
311487,338114,6185,habilitado
311488,405002,9722,deshabilitado
311489,254270,7322,deshabilitado
311490,116329,8410,deshabilitado
311491,289477,2043,habilitado
311492,313820,11885,habilitado
311493,275198,13156,habilitado
311494,120773,6077,habilitado
311495,211361,2630,habilitado
311496,17568,9433,deshabilitado
311497,492511,2009,habilitado
311498,24610,17155,deshabilitado
311499,430448,13985,deshabilitado
311500,192678,19807,deshabilitado
311501,213928,8938,deshabilitado
311502,119847,14962,deshabilitado
311503,288714,5460,habilitado
311504,443553,6665,habilitado
311505,60132,9878,habilitado
311506,126999,15702,habilitado
311507,163294,9094,deshabilitado
311508,321234,15359,habilitado
311509,129844,6216,habilitado
311510,244263,1896,habilitado
311511,279056,18678,habilitado
311512,463617,18710,deshabilitado
311513,182110,2607,deshabilitado
311514,239568,16189,habilitado
311515,194476,8164,deshabilitado
311516,162892,17273,deshabilitado
311517,304669,13453,deshabilitado
311518,233695,4834,deshabilitado
311519,417589,13080,habilitado
311520,287504,11991,habilitado
311521,178459,12521,habilitado
311522,465079,12598,deshabilitado
311523,294796,5675,habilitado
311524,171959,19153,deshabilitado
311525,186092,11465,deshabilitado
311526,498622,16997,deshabilitado
311527,211392,4436,habilitado
311528,163459,12477,deshabilitado
311529,279877,12580,habilitado
311530,306789,12187,habilitado
311531,186119,5482,deshabilitado
311532,290611,4336,deshabilitado
311533,445328,14461,deshabilitado
311534,339616,3591,deshabilitado
311535,198062,16044,deshabilitado
311536,75385,12303,habilitado
311537,304660,1742,habilitado
311538,48168,653,habilitado
311539,198127,2811,habilitado
311540,43722,7040,habilitado
311541,95906,19714,habilitado
311542,238832,9154,habilitado
311543,379374,9647,deshabilitado
311544,403058,8647,deshabilitado
311545,222287,16789,deshabilitado
311546,95309,7684,deshabilitado
311547,100267,11884,deshabilitado
311548,96308,3920,deshabilitado
311549,234586,4619,deshabilitado
311550,10804,3911,deshabilitado
311551,166826,8669,deshabilitado
311552,161580,5458,deshabilitado
311553,291900,4548,habilitado
311554,60772,18531,habilitado
311555,192022,17568,deshabilitado
311556,355973,5414,habilitado
311557,77460,15343,deshabilitado
311558,108215,12521,habilitado
311559,281983,4418,deshabilitado
311560,326640,4874,habilitado
311561,391702,14538,habilitado
311562,239022,19668,habilitado
311563,154153,19436,habilitado
311564,24572,6067,habilitado
311565,142511,4686,habilitado
311566,48005,3931,deshabilitado
311567,186269,11923,deshabilitado
311568,209741,17060,habilitado
311569,437780,11842,deshabilitado
311570,393212,6495,habilitado
311571,393646,7040,habilitado
311572,410799,1027,habilitado
311573,44902,13532,habilitado
311574,432039,10694,deshabilitado
311575,36943,17336,habilitado
311576,344808,17142,habilitado
311577,182901,16240,deshabilitado
311578,87551,7986,deshabilitado
311579,469800,6949,habilitado
311580,17071,9960,deshabilitado
311581,222030,16739,deshabilitado
311582,111763,1396,habilitado
311583,489792,11386,deshabilitado
311584,384802,4349,habilitado
311585,437485,9632,deshabilitado
311586,476037,11808,habilitado
311587,351584,3671,deshabilitado
311588,13457,6302,habilitado
311589,155942,19122,habilitado
311590,275831,1114,deshabilitado
311591,182679,2043,deshabilitado
311592,11905,19466,habilitado
311593,3200,16149,habilitado
311594,106083,17657,habilitado
311595,402494,15561,deshabilitado
311596,35757,11042,deshabilitado
311597,99618,1531,deshabilitado
311598,497793,16540,deshabilitado
311599,122593,10048,habilitado
311600,473165,6219,deshabilitado
311601,478385,19390,habilitado
311602,273216,15232,habilitado
311603,420681,18971,habilitado
311604,468725,2942,habilitado
311605,199592,5885,deshabilitado
311606,441758,1742,deshabilitado
311607,326161,12057,habilitado
311608,266569,17214,habilitado
311609,348269,2746,habilitado
311610,67858,7456,habilitado
311611,318476,3285,habilitado
311612,227563,1296,habilitado
311613,263520,13846,deshabilitado
311614,69859,17704,deshabilitado
311615,143249,2514,habilitado
311616,288432,17873,deshabilitado
311617,225017,10267,habilitado
311618,129880,10692,deshabilitado
311619,92557,1962,deshabilitado
311620,32151,4039,deshabilitado
311621,432615,10888,deshabilitado
311622,366998,2308,habilitado
311623,203651,9813,habilitado
311624,105597,6442,deshabilitado
311625,179671,18404,habilitado
311626,161327,8707,habilitado
311627,64099,17675,deshabilitado
311628,273292,8032,deshabilitado
311629,131584,15990,deshabilitado
311630,444678,1831,habilitado
311631,452206,12832,deshabilitado
311632,171094,19168,habilitado
311633,229542,11753,deshabilitado
311634,303712,11494,habilitado
311635,259639,16017,deshabilitado
311636,165791,10169,habilitado
311637,364657,15597,deshabilitado
311638,331116,13172,deshabilitado
311639,225503,7056,deshabilitado
311640,12979,19285,deshabilitado
311641,409730,15272,habilitado
311642,465051,17756,deshabilitado
311643,29378,13726,habilitado
311644,286575,19470,habilitado
311645,341698,14925,habilitado
311646,28065,68,deshabilitado
311647,12350,2170,habilitado
311648,45369,2357,deshabilitado
311649,330856,18938,habilitado
311650,265243,7228,habilitado
311651,406795,5122,habilitado
311652,471285,13109,habilitado
311653,206245,12096,deshabilitado
311654,244229,14470,deshabilitado
311655,299007,18873,habilitado
311656,464168,14492,deshabilitado
311657,330529,11522,habilitado
311658,448897,6361,habilitado
311659,367159,12916,deshabilitado
311660,397530,11943,deshabilitado
311661,159695,18087,habilitado
311662,89207,9153,habilitado
311663,134279,7468,deshabilitado
311664,137712,5990,deshabilitado
311665,208398,15259,habilitado
311666,480891,2211,deshabilitado
311667,322421,7327,deshabilitado
311668,260473,2849,deshabilitado
311669,149113,11252,deshabilitado
311670,373758,13438,deshabilitado
311671,236022,9296,deshabilitado
311672,37708,12715,habilitado
311673,435365,8554,deshabilitado
311674,309851,15770,habilitado
311675,492511,1942,deshabilitado
311676,147883,10976,deshabilitado
311677,397521,7007,habilitado
311678,484463,17819,habilitado
311679,461150,11117,deshabilitado
311680,361999,17664,deshabilitado
311681,249319,7790,deshabilitado
311682,241919,12043,habilitado
311683,459111,12167,deshabilitado
311684,329844,7874,deshabilitado
311685,314721,2606,habilitado
311686,172587,347,habilitado
311687,369277,10545,habilitado
311688,113173,7642,deshabilitado
311689,18489,12980,habilitado
311690,373824,6130,habilitado
311691,326656,12653,habilitado
311692,378203,13897,deshabilitado
311693,497279,7753,deshabilitado
311694,146805,12680,deshabilitado
311695,55262,17644,deshabilitado
311696,343194,2475,habilitado
311697,488224,5937,deshabilitado
311698,459736,6308,deshabilitado
311699,66811,3687,deshabilitado
311700,201839,5085,habilitado
311701,477920,15429,deshabilitado
311702,303846,112,habilitado
311703,352791,12749,deshabilitado
311704,126945,18332,deshabilitado
311705,128536,19988,habilitado
311706,176490,5197,habilitado
311707,371164,5567,deshabilitado
311708,248243,6285,habilitado
311709,169535,10262,deshabilitado
311710,217713,17911,habilitado
311711,99588,10277,deshabilitado
311712,174497,10320,deshabilitado
311713,129502,2826,habilitado
311714,426635,5794,habilitado
311715,21663,12811,habilitado
311716,98831,19332,habilitado
311717,368709,9357,habilitado
311718,40783,8255,habilitado
311719,358799,2528,deshabilitado
311720,438049,10661,deshabilitado
311721,386276,9291,deshabilitado
311722,181810,17234,deshabilitado
311723,106509,7231,deshabilitado
311724,342485,13167,habilitado
311725,392864,7088,deshabilitado
311726,177402,10115,habilitado
311727,116032,1790,deshabilitado
311728,126279,10421,habilitado
311729,131998,12033,habilitado
311730,456976,16469,habilitado
311731,162770,11637,habilitado
311732,79758,13206,habilitado
311733,454836,14343,deshabilitado
311734,284170,19399,habilitado
311735,299181,17308,deshabilitado
311736,433769,5324,habilitado
311737,144321,4221,deshabilitado
311738,60916,17410,habilitado
311739,229526,14587,deshabilitado
311740,318623,6092,habilitado
311741,49696,2417,deshabilitado
311742,81622,17342,deshabilitado
311743,486211,12394,habilitado
311744,481400,17801,habilitado
311745,250898,9386,habilitado
311746,82478,6919,habilitado
311747,438510,8408,deshabilitado
311748,316832,17147,deshabilitado
311749,397694,19650,deshabilitado
311750,175448,17683,deshabilitado
311751,73790,6310,habilitado
311752,125775,12412,habilitado
311753,94996,10083,habilitado
311754,440683,13714,deshabilitado
311755,170144,10937,deshabilitado
311756,97988,16583,habilitado
311757,190485,4162,deshabilitado
311758,277891,18915,habilitado
311759,482931,6168,habilitado
311760,334345,5561,deshabilitado
311761,392213,9299,deshabilitado
311762,454762,9183,deshabilitado
311763,114275,4608,deshabilitado
311764,319854,11288,habilitado
311765,421135,2848,habilitado
311766,66594,7738,habilitado
311767,273664,722,habilitado
311768,345743,1250,habilitado
311769,475635,5674,habilitado
311770,369475,5335,deshabilitado
311771,433233,5147,habilitado
311772,375857,2793,deshabilitado
311773,104600,2076,habilitado
311774,364906,8330,deshabilitado
311775,378206,11304,habilitado
311776,237124,8841,habilitado
311777,89506,17255,habilitado
311778,387797,6025,deshabilitado
311779,181077,18833,habilitado
311780,229424,15276,deshabilitado
