ID,NUM_HABITACIONES,DIRECCION,MENSAJE,PRECIO,EVENTO
434857,25,Wofo Avenue,null,1714742,26801
434858,17,Henbib River,null,3250453,19087
434859,19,Wetas Street,null,5751141,1862
434860,25,Ajaup Square,null,3764802,46471
434861,18,Joda Manor,null,3305623,403
434862,15,Lodhom Heights,null,780461,44320
434863,25,Davu Pass,null,4508189,4535
434864,30,Zoer Center,null,9290013,18529
434865,16,Vekop Drive,null,814215,38956
434866,17,Rebzo Point,null,3426806,16627
434867,19,Lebowe Plaza,null,3283046,12388
434868,30,Peah Avenue,null,5154450,21120
434869,30,Caki View,null,7937205,11859
434870,17,Ujvi Parkway,null,4787659,36090
434871,30,Saba Street,null,4915031,15759
434872,20,Heiji Way,null,6699353,32692
434873,29,Uhow Glen,null,9382811,44932
434874,15,Jophos Plaza,null,228486,3395
434875,18,Jaduf Center,null,9820265,21376
434876,20,Valge Boulevard,null,6140185,31512
434877,18,Vumge View,null,421071,42899
434878,18,Pokwil Junction,null,5659042,49178
434879,18,Bondi Junction,null,9271469,12628
434880,19,Icopa Street,null,240639,37193
434881,16,Cadza Key,null,1529331,12575
434882,16,Orehe Heights,null,9583525,47649
434883,19,Fehsib Loop,null,261750,13098
434884,15,Sepufa Path,null,6973022,25101
434885,30,Wegata Boulevard,null,5294565,45697
434886,29,Denik Way,null,8278591,28483
434887,16,Vovhu Highway,null,5701749,6050
434888,25,Luno Glen,null,1800700,32332
434889,25,Kafez Pike,null,2547341,39075
434890,16,Agive Mill,null,9929830,36390
434891,15,Izbit Highway,null,109239,47537
434892,15,Voreg Extension,null,8054881,11518
434893,16,Pahef Avenue,null,1662908,47464
434894,18,Newu Center,null,317929,41933
434895,20,Edefo Grove,null,3312004,38477
434896,16,Gous Boulevard,null,2856061,41126
434897,30,Ofeho Loop,null,8066423,48115
434898,16,Redon Plaza,null,2426966,1445
434899,17,Rusog Key,null,4679645,11007
434900,20,Pitog River,null,5235085,19836
434901,29,Acom View,null,4860612,14056
434902,16,Candu Plaza,null,3439725,36940
434903,29,Seezu Point,null,5611804,36088
434904,15,Olfob Circle,null,2296711,2093
434905,18,Defec View,null,7955907,30094
434906,29,Gedtus Junction,null,3922687,44932
434907,17,Kozfe Pike,null,7736217,10031
434908,30,Ofere Extension,null,8984948,41341
434909,25,Ukenuh Way,null,8717319,9339
434910,18,Ozagi Manor,null,4858674,4128
434911,19,Ekfad Lane,null,2889863,38617
434912,15,Ekek Trail,null,1311147,37103
434913,19,Ozad Junction,null,8148002,4962
434914,16,Doime River,null,5991276,34914
434915,17,Nolor Path,null,1835468,7398
434916,16,Urebat Road,null,9314127,36936
434917,20,Focef Loop,null,1580876,36824
434918,20,Pepbiv Place,null,3049350,9080
434919,25,Mobgik Heights,null,8168808,36261
434920,30,Lora Way,null,4374972,45242
434921,20,Ajueg Center,null,4285849,43794
434922,20,Hefij Boulevard,null,9721618,14241
434923,25,Saawi Mill,null,834683,33528
434924,17,Womer Manor,null,9929283,11693
434925,20,Gukebe Heights,null,7285824,6259
434926,18,Caga Court,null,9260718,32045
434927,18,Ipriw River,null,3170441,19645
434928,15,Devad River,null,172555,16480
434929,19,Ravko View,null,287347,49109
434930,17,Melvi Street,null,9746503,43360
434931,18,Duke Ridge,null,9935701,43121
434932,15,Deke Boulevard,null,3421561,26516
434933,30,Wowpeh Mill,null,8446907,7514
434934,15,Ekkes Mill,null,7077948,29318
434935,25,Wuspi Park,null,4266962,38066
434936,20,Jesiv Pike,null,2764151,39094
434937,29,Radnir Path,null,2230841,49965
434938,15,Fail Road,null,4342312,47108
434939,19,Guhu Plaza,null,6141605,34568
434940,20,Pezle Center,null,2946357,4358
434941,18,Cidafo Path,null,1208674,18379
434942,15,Zibe Highway,null,8263876,6615
434943,29,Pobge Manor,null,9856318,33604
434944,30,Nufduk Square,null,5152652,39756
434945,30,Moeju Way,null,6760865,14858
434946,25,Bakac Manor,null,9921649,940
434947,20,Suznur River,null,5372008,26497
434948,29,Amsa Terrace,null,9285005,22343
434949,30,Isono Avenue,null,5461145,17740
434950,18,Nekun Lane,null,3367756,47116
434951,18,Baul River,null,4823593,41652
434952,25,Azfuj Mill,null,2642727,25996
434953,29,Opaseb Boulevard,null,6282128,49302
434954,30,Zaib Junction,null,1525749,20429
434955,29,Esda Grove,null,6475560,45441
434956,29,Jike River,null,536117,36021
434957,19,Pituv Grove,null,4308172,25283
434958,18,Dalup View,null,899757,1053
434959,30,Suhoj Court,null,4929532,9366
434960,16,Disic Highway,null,17872,26601
434961,17,Aztin Ridge,null,8796175,42773
434962,30,Icewe Terrace,null,5928908,41261
434963,17,Tarag View,null,2269275,28643
434964,15,Ladkiz Park,null,8472864,22670
434965,16,Tegkoh Road,null,9845162,10215
434966,16,Udofi Turnpike,null,9862258,9007
434967,30,Vepe Center,null,5674059,40772
434968,19,Hidvi Pass,null,7096695,11701
434969,16,Ovuawa Heights,null,582464,49439
434970,20,Wavuk Extension,null,8404212,49834
434971,17,Hemu Parkway,null,7888972,11395
434972,19,Peero Highway,null,3378206,1648
434973,16,Ekici Path,null,8048008,15605
434974,19,Waspun Glen,null,6794037,19502
434975,30,Egegi Road,null,210316,3163
434976,18,Faaca Grove,null,3013976,23283
434977,20,Wipoku Point,null,7901834,26612
434978,30,Lige Court,null,8574231,29578
434979,30,Dapsu Turnpike,null,7334378,11015
434980,15,Hepe Loop,null,4343509,7744
434981,17,Ifko Square,null,7002141,1655
434982,29,Faeh Point,null,7164756,6767
434983,20,Erlu Pass,null,5799059,40172
434984,30,Bigac Terrace,null,9040465,18016
434985,25,Ihjik View,null,8593898,42888
434986,29,Dotole Lane,null,6604088,40570
434987,17,Wufnah Heights,null,6760465,24716
434988,29,Baso Plaza,null,6426347,30875
434989,18,Weka Junction,null,3509773,7971
434990,19,Sahez Manor,null,7380299,49012
434991,30,Folna Circle,null,9057222,31242
434992,15,Haak Path,null,4847903,15683
434993,29,Zepra Way,null,2251235,10491
434994,25,Ducuc Trail,null,6640481,43717
434995,16,Dulil Key,null,5600198,21338
434996,25,Ukuodu Street,null,9531776,6890
434997,18,Esodi Loop,null,2273304,15757
434998,20,Pued Boulevard,null,1213782,44175
434999,30,Lijol Square,null,3560427,12892
435000,19,Jangin Parkway,null,8936827,8848
435001,18,Hegaj Plaza,null,706148,40721
435002,20,Urebum Terrace,null,652342,22424
435003,25,Poczo Point,null,9898369,2245
435004,19,Vimum Grove,null,3634577,23463
435005,16,Lova Square,null,3607490,6768
435006,17,Zezuz Path,null,7957940,5811
435007,30,Bajsec Street,null,9212045,32914
435008,29,Mutoh Extension,null,129577,2608
435009,29,Ilibis Loop,null,5364561,7645
435010,29,Cokak View,null,9520576,35488
435011,30,Kapi Plaza,null,6620999,43695
435012,17,Rejko Parkway,null,4492555,39178
435013,17,Jipjuv Turnpike,null,3683876,33985
435014,25,Gulo Junction,null,5784390,10254
435015,17,Okife Extension,null,9631735,5228
435016,25,Sijod Junction,null,7285970,3154
435017,16,Pige Road,null,6908989,11204
435018,15,Deik Avenue,null,2957855,48294
435019,16,Usop Drive,null,2672725,16660
435020,20,Savlor Trail,null,5256401,45476
435021,17,Hofnuf Loop,null,5972428,2711
435022,18,Zophoc Center,null,2511007,11926
435023,18,Rutzi View,null,9276447,44082
435024,20,Doep Ridge,null,4279422,25726
435025,25,Dasjep Lane,null,7708937,39186
435026,20,Have Pike,null,1515761,33844
435027,16,Ukotav Park,null,150589,6657
435028,19,Fowfiz Boulevard,null,373851,15087
435029,29,Nassuh Park,null,4560395,12819
435030,18,Wulhu Grove,null,4992778,27191
435031,30,Cawut River,null,6544330,7761
435032,15,Zecu Point,null,9214141,825
435033,18,Zapa Junction,null,2894163,31646
435034,16,Arko Extension,null,2463379,26623
435035,18,Gikaw Path,null,4768158,13783
435036,17,Torum Court,null,9758708,27949
435037,15,Rukti Manor,null,4450260,22830
435038,19,Kihaku Turnpike,null,4822872,26886
435039,25,Avez Circle,null,3697927,36382
435040,30,Tezzoc Loop,null,9069553,28396
435041,17,Luuw Ridge,null,4829647,36236
435042,18,Wakcer Square,null,9029372,30567
435043,29,Godeh View,null,1051240,19272
435044,16,Biga Road,null,7114460,26043
435045,25,Mupuga View,null,9551628,40394
435046,30,Mopkus Lane,null,6858118,41340
435047,19,Tupdub Highway,null,9637644,43048
435048,17,Redim Glen,null,3179556,19294
435049,17,Ispol Manor,null,7490211,30573
435050,30,Timi Pass,null,2152845,41007
435051,16,Vepule Mill,null,3693861,20348
435052,20,Kiaz Way,null,6171036,30234
435053,16,Ijelar Drive,null,8691592,25104
435054,15,Nifo Pike,null,4156402,49649
435055,20,Kied Point,null,2688295,28719
435056,16,Moiv Square,null,9940958,32563
435057,17,Dofo Point,null,5600177,37305
435058,18,Zuji Trail,null,1373118,37447
435059,20,Ekope Plaza,null,9298643,26766
435060,30,Ijagud Place,null,54565,31435
435061,20,Gugo Lane,null,9408945,18370
435062,29,Fenew Pike,null,2290011,26572
435063,25,Ugomaj Glen,null,7974279,5659
435064,17,Tushav Junction,null,6891076,19309
435065,15,Puwud Pike,null,8692429,39056
435066,29,Cawosu Park,null,2318346,41866
435067,29,Zisme Highway,null,8618244,29851
435068,18,Winvop Boulevard,null,3686065,9843
435069,29,Nabte Heights,null,7167301,2919
435070,20,Pikufi Key,null,5427432,23300
435071,25,Leuh Pike,null,2558683,28627
435072,19,Ribnem Lane,null,2930011,35880
435073,16,Kimzoh Lane,null,5805237,9661
435074,20,Ruha Terrace,null,4487528,10220
435075,15,Kogvi Place,null,4772818,38138
435076,29,Hemla Lane,null,566353,22883
435077,19,Borlu Loop,null,8356497,24107
435078,19,Vertil Square,null,2950111,33425
435079,30,Orovow Pike,null,707753,14822
435080,29,Zeozo Terrace,null,1031875,18012
435081,25,Osone Pass,null,3302957,46850
435082,19,Ozivi Turnpike,null,81512,23101
435083,15,Muzcuc Road,null,3153320,44465
435084,30,Agjir Mill,null,8731843,14065
435085,18,Vovbij Terrace,null,7651672,5222
435086,15,Ebpi Heights,null,9527066,42703
435087,19,Kuvol Center,null,5066771,1107
435088,25,Despi Place,null,3798105,15982
435089,18,Potase River,null,1625863,22454
435090,16,Fubo River,null,1903678,22839
435091,19,Juvlu Terrace,null,3573154,30645
435092,17,Cessu Trail,null,7073540,38043
435093,29,Kuvra Park,null,1276646,46380
435094,29,Gakod Park,null,5292458,10249
435095,29,Tieke Ridge,null,2631768,14654
435096,15,Gogap Way,null,4128700,45258
435097,16,Daca Avenue,null,942725,12218
435098,30,Nodec View,null,2070246,26648
435099,15,Wekju Grove,null,5409210,19955
435100,20,Impo Mill,null,5743473,13323
435101,15,Mimza Pass,null,8138242,48474
435102,19,Ifibe Road,null,2492812,44260
435103,15,Zatgi Lane,null,4150890,28905
435104,29,Onto Square,null,9056731,38335
435105,20,Vanaw Key,null,8577465,28021
435106,20,Zivaku River,null,7301595,48611
435107,16,Numgi Center,null,821176,2561
435108,25,Nejil View,null,2747745,45295
435109,17,Ilofob Street,null,8359288,48789
435110,29,Goltel Street,null,199254,13815
435111,25,Wacome Trail,null,2838947,23534
435112,17,Fegciz Place,null,536776,10537
435113,20,Gufib Grove,null,5075497,6360
435114,16,Cuzke Boulevard,null,366028,38900
435115,25,Birjul River,null,3738198,34111
435116,17,Wawa Highway,null,9498502,10613
435117,15,Tufol Path,null,948957,39632
435118,29,Olzez Turnpike,null,8778851,32885
435119,20,Naak Grove,null,8958331,10794
435120,16,Fismo Way,null,1724218,25049
435121,18,Fawe Court,null,3658211,44966
435122,30,Tigi River,null,5235204,16125
435123,16,Bajok Park,null,7525453,34869
435124,19,Butda Heights,null,6819282,29381
435125,29,Nilil Road,null,7264826,526
435126,30,Uzahat Square,null,6938515,48282
435127,17,Cizec Highway,null,527362,39516
435128,30,Zupi Court,null,4527965,22813
435129,29,Nupuco Manor,null,1854387,9822
435130,25,Musezu Glen,null,318037,43539
435131,17,Izufem Mill,null,3193048,34940
435132,29,Ogeej Grove,null,1338289,41413
435133,15,Iweguh Grove,null,1965997,43286
435134,30,Behpuw Avenue,null,3556929,46419
435135,25,Fugmo Mill,null,3052781,31348
435136,17,Sigwud Ridge,null,7436179,36374
435137,30,Kofo Junction,null,3345103,3568
435138,17,Kipo Court,null,634228,29604
435139,18,Cawfe Path,null,4026803,15051
435140,30,Wagdul Park,null,5952034,40372
435141,15,Sewo Loop,null,2450627,26017
435142,20,Rawok Boulevard,null,2201031,18631
435143,20,Ubahi Park,null,4904308,8205
435144,15,Osji Loop,null,4033007,9683
435145,17,Guput Loop,null,3330446,49978
435146,19,Muebe River,null,5820059,43834
435147,19,Sotsav Place,null,5903072,43423
435148,15,Egito River,null,6384964,45255
435149,18,Tafo Pass,null,881852,46000
435150,30,Porbed Pike,null,8821968,42066
435151,17,Pejfug Turnpike,null,810959,33114
435152,19,Tajhi Way,null,7147583,231
435153,30,Ubuh Highway,null,2561920,22929
435154,20,Olef Street,null,7724836,25142
435155,20,Cazo Center,null,4020467,40627
435156,16,Pohwi View,null,8467221,42085
435157,19,Pubzib Loop,null,1552189,44451
435158,25,Nejak Boulevard,null,5612499,22675
435159,16,Ibawo Point,null,6971217,41512
435160,18,Ihemu Plaza,null,4330392,49893
435161,15,Matram Path,null,6057570,20642
435162,19,Kasur Street,null,3481975,34436
435163,18,Sokpe Circle,null,9858394,11146
435164,16,Jiva Plaza,null,1044010,11398
435165,29,Rikar Place,null,8830387,47968
435166,30,Uruh Trail,null,6298711,24964
435167,25,Juwa Court,null,8937857,9269
435168,15,Gusef Junction,null,8310622,4219
435169,19,Deldi Parkway,null,1813027,491
435170,30,Guju Parkway,null,6344919,4268
435171,16,Enpug Way,null,4755475,3759
435172,30,Upoluv Pass,null,8746051,28278
435173,18,Denri Pass,null,2539934,27778
435174,25,Olauno Grove,null,9722223,42310
435175,16,Ajopuj Plaza,null,3057298,38600
435176,25,Pize Loop,null,8079005,14816
435177,16,Semgap Grove,null,8466926,14129
435178,30,Fubwu Drive,null,9995731,2417
435179,29,Cosumo Park,null,2984708,40024
435180,25,Huji Manor,null,8351724,11584
435181,15,Amogu Glen,null,572367,39272
435182,18,Atusus Boulevard,null,2455165,35314
435183,30,Bidzak Lane,null,7857724,10363
435184,30,Naivu Grove,null,9795777,45395
435185,16,Ditvej Manor,null,8000531,37192
435186,20,Vive Terrace,null,4684409,45430
435187,25,Rezo Way,null,8479311,10314
435188,15,Mieg Circle,null,9197458,28261
435189,19,Gosku Terrace,null,4610555,24185
435190,19,Fosvak Highway,null,7087977,48915
435191,25,Tozo Center,null,153775,12325
435192,18,Pozja Highway,null,6369391,19638
435193,29,Virli Point,null,364937,3453
435194,29,Dodeb River,null,1637544,4137
435195,15,Kunwo Key,null,5125191,34686
435196,25,Jenwo Way,null,431128,8200
435197,19,Dine Circle,null,664289,14122
435198,18,Lozumu Ridge,null,1934590,41538
435199,30,Higed Place,null,1211947,4203
435200,17,Kapiho Drive,null,4817163,29168
435201,30,Gunpa Glen,null,9890305,10242
435202,20,Sotfop Turnpike,null,5622896,4501
435203,30,Utobe Turnpike,null,9251871,26281
435204,18,Tucut Pass,null,9314931,19465
435205,18,Pigce Road,null,6320502,47582
435206,29,Oswiv Lane,null,9652436,24149
435207,18,Jihze Heights,null,114384,43487
435208,19,Agnoj Point,null,7131280,11051
435209,17,Fugun Heights,null,5220424,6287
435210,19,Zonod Trail,null,2962481,41314
435211,20,Gabuf Trail,null,9809505,10701
435212,29,Itken Trail,null,889473,23673
435213,20,Jise Trail,null,2912450,29942
435214,18,Opno Way,null,725220,44279
435215,29,Uveacu Circle,null,4021395,525
435216,18,Gigav Heights,null,9176268,6191
435217,29,Figut View,null,2351210,8381
435218,18,Icina Lane,null,1436422,15685
435219,17,Mewdom Loop,null,6305669,31408
435220,19,Zugpog Pike,null,8036843,49834
435221,20,Zigjac Ridge,null,90867,4409
435222,19,Fima Way,null,5372980,6112
435223,15,Osedon Turnpike,null,2409941,15513
435224,15,Siajo Plaza,null,8499545,4061
435225,18,Ruwmi Boulevard,null,8875110,4861
435226,16,Faba Grove,null,8510214,369
435227,19,Apece Court,null,9067927,39520
435228,29,Nutpa Place,null,850357,18503
435229,17,Tomom Parkway,null,654265,16094
435230,29,Dorta Park,null,4019574,2148
435231,15,Rafup Road,null,2410324,14043
435232,30,Olpe Point,null,9243232,15049
435233,15,Sohu Mill,null,998407,20471
435234,30,Petbo Boulevard,null,8908904,18469
435235,30,Birpub Drive,null,363328,47528
435236,30,Nirde Mill,null,7808976,28982
435237,18,Zauno Street,null,6019418,3733
435238,16,Seke View,null,9066557,2731
435239,30,Obouw Heights,null,6581486,8147
435240,18,Pimih Way,null,3066669,9400
435241,30,Juplu River,null,6369768,45889
435242,30,Kokmal Trail,null,6352253,31184
435243,15,Copiw Court,null,8732442,1392
435244,29,Okire Point,null,9913819,39629
435245,25,Suggo Turnpike,null,525343,27194
435246,19,Hizro Path,null,6944107,3241
435247,17,Ucudas Key,null,6967989,38495
435248,19,Etica Terrace,null,963801,2968
435249,17,Juuke Pass,null,879183,42984
435250,20,Vina Loop,null,1452889,19238
435251,30,Sezri Trail,null,9974365,17168
435252,20,Vofrev River,null,4693489,21878
435253,20,Kogar Court,null,6257962,27244
435254,17,Huaf Loop,null,3659526,10875
435255,19,Vuzkow Lane,null,8156910,29328
435256,25,Siubo Street,null,7035952,30042
435257,16,Daew Pass,null,1607164,260
435258,29,Wohsa Pike,null,5194055,7689
435259,29,Mevnu Road,null,6016105,45373
435260,25,Sakag Glen,null,4529295,43049
435261,29,Dufniz Junction,null,55947,46364
435262,15,Ewno Pass,null,5442073,15671
435263,17,Varoj Loop,null,8968452,38021
435264,15,Ewuw Street,null,496851,44696
435265,17,Tukine Terrace,null,4614872,32576
435266,29,Wole Extension,null,6553243,11814
435267,19,Jejleh Trail,null,5693428,49444
435268,17,Munhon Avenue,null,8476115,2757
435269,16,Naro Manor,null,3489897,29157
435270,30,Ilkec Mill,null,3859270,12812
435271,29,Zucov Trail,null,5858928,25423
435272,25,Hucjo Parkway,null,6736117,24630
435273,25,Sefnuc Street,null,7570738,41371
435274,15,Vekbi Boulevard,null,6080147,32393
435275,19,Sobhud Point,null,9122841,18223
435276,19,Rusad Avenue,null,344394,16002
435277,20,Bumneg Pass,null,9948407,12287
435278,30,Atob Place,null,861146,21224
435279,29,Wumo Ridge,null,5590706,4627
435280,25,Nehare Place,null,2198385,40562
435281,19,Gowo Point,null,184556,32047
435282,19,Ehzow Terrace,null,1854274,14927
435283,17,Juwa Pass,null,7420280,36216
435284,15,Usisim Circle,null,8156715,1977
435285,20,Favba Glen,null,5790799,39076
435286,17,Tokbe Trail,null,9677975,49911
435287,18,Oklac Heights,null,3047458,22674
435288,19,Uvna Trail,null,1007948,8522
435289,18,Daze Park,null,2966092,35376
435290,18,Ranmid Heights,null,3882080,44876
435291,17,Gephat River,null,4248965,39540
435292,19,Rifa Glen,null,3416937,11900
435293,19,Olbu Extension,null,1436093,24350
435294,15,Hetzog Square,null,2784016,32879
435295,29,Adahap River,null,7052447,1715
435296,20,Toan Heights,null,1333322,19533
435297,30,Heksop Parkway,null,9786692,6326
435298,29,Etigav Loop,null,3708856,5676
435299,18,Otcov Drive,null,8917340,19444
435300,20,Gelkol Park,null,7506044,21008
435301,17,Pedgac Pike,null,5644060,45667
435302,30,Cerpob Key,null,2124875,37243
435303,25,Lojce Trail,null,2403563,7943
435304,25,Olmah Place,null,7774534,46761
435305,20,Senpuz Lane,null,5957970,44758
435306,25,Sapa Lane,null,2273343,4424
435307,17,Malafi Path,null,2457535,14600
435308,19,Intu Terrace,null,4286018,11740
435309,30,Vuresi Glen,null,31343,30741
435310,19,Wujir Trail,null,8923220,33906
435311,18,Ebajam Turnpike,null,7377991,37995
435312,30,Pimi Highway,null,7577515,27075
435313,20,Vawjac Point,null,6598246,2252
435314,18,Ditso Court,null,8725,5884
435315,18,Kumez Parkway,null,8009028,1014
435316,18,Ceol Road,null,4603129,42880
435317,20,Afgis Ridge,null,4346058,35704
435318,19,Neve Turnpike,null,8606156,22784
