ID,PRECIO,HOTEL,TIPO_HABITACION,ESTADO
215206,278983,7298,suite,deshabilitado
215207,500770,8423,estandar,habilitado
215208,754354,212,estandar,habilitado
215209,556224,17182,semisuite,habilitado
215210,480213,19961,semisuite,deshabilitado
215211,180904,14114,suite,deshabilitado
215212,727982,3006,suite,deshabilitado
215213,680495,18935,semisuite,deshabilitado
215214,130980,17378,semisuite,deshabilitado
215215,525978,8425,semisuite,habilitado
215216,467460,19915,semisuite,habilitado
215217,966798,16862,suite,deshabilitado
215218,58084,4508,estandar,deshabilitado
215219,321160,5768,suite,deshabilitado
215220,92174,0,estandar,habilitado
215221,758292,66,estandar,deshabilitado
215222,152947,11910,semisuite,habilitado
215223,810158,19381,semisuite,habilitado
215224,956953,18585,estandar,deshabilitado
215225,814309,1395,suite,habilitado
215226,797530,16437,suite,habilitado
215227,290951,14846,suite,deshabilitado
215228,239465,2196,suite,habilitado
215229,361956,5434,suite,habilitado
215230,865831,7028,estandar,deshabilitado
215231,992524,1620,suite,deshabilitado
215232,199983,6939,suite,habilitado
215233,365247,17662,suite,deshabilitado
215234,290088,5893,semisuite,habilitado
215235,449346,19033,estandar,habilitado
215236,693650,1057,estandar,deshabilitado
215237,278577,6607,suite,habilitado
215238,669613,2049,suite,deshabilitado
215239,774675,362,estandar,habilitado
215240,849514,15196,suite,habilitado
215241,840017,15253,estandar,habilitado
215242,651497,14902,suite,habilitado
215243,838600,13693,suite,habilitado
215244,110191,4121,semisuite,habilitado
215245,18288,9706,estandar,habilitado
215246,707197,7754,semisuite,deshabilitado
215247,508871,7590,estandar,deshabilitado
215248,899334,15084,suite,deshabilitado
215249,244564,11,estandar,habilitado
215250,204916,3217,semisuite,deshabilitado
215251,673819,17986,estandar,deshabilitado
215252,171279,9078,estandar,deshabilitado
215253,504735,18855,semisuite,deshabilitado
215254,519838,11252,suite,deshabilitado
215255,670494,6542,estandar,deshabilitado
215256,966684,7183,semisuite,deshabilitado
215257,566286,5507,semisuite,habilitado
215258,272057,17791,estandar,habilitado
215259,25096,18691,semisuite,habilitado
215260,872065,484,suite,habilitado
215261,378064,7933,suite,deshabilitado
215262,674008,16021,semisuite,deshabilitado
215263,618384,6446,estandar,habilitado
215264,336214,4021,semisuite,deshabilitado
215265,88766,4968,suite,habilitado
215266,952161,16043,suite,habilitado
215267,210063,14256,estandar,deshabilitado
215268,849201,16869,estandar,habilitado
215269,402822,12934,suite,habilitado
215270,287250,4745,semisuite,deshabilitado
215271,738462,8169,semisuite,habilitado
215272,479183,16057,suite,deshabilitado
215273,594151,773,suite,deshabilitado
215274,214243,57,estandar,deshabilitado
215275,197848,8627,semisuite,deshabilitado
215276,239765,15693,semisuite,habilitado
215277,508564,3909,estandar,deshabilitado
215278,553307,3072,estandar,habilitado
215279,626930,1540,semisuite,habilitado
215280,929782,217,estandar,deshabilitado
215281,883967,5720,estandar,deshabilitado
215282,206610,6314,semisuite,habilitado
215283,139817,11569,semisuite,habilitado
215284,766392,4330,estandar,habilitado
215285,472671,6020,estandar,habilitado
215286,641040,10043,suite,habilitado
215287,630031,6611,estandar,deshabilitado
215288,637537,10042,suite,deshabilitado
215289,570521,6231,semisuite,deshabilitado
215290,994391,17535,estandar,habilitado
215291,813268,5853,semisuite,deshabilitado
215292,693047,15334,suite,habilitado
215293,863548,688,estandar,deshabilitado
215294,38797,3770,estandar,deshabilitado
215295,57105,2996,estandar,habilitado
215296,604721,10971,semisuite,habilitado
215297,67851,9699,semisuite,habilitado
215298,273148,16148,semisuite,habilitado
215299,818839,17223,semisuite,deshabilitado
215300,201968,13388,suite,habilitado
215301,337138,3281,suite,habilitado
215302,322904,8503,semisuite,deshabilitado
215303,162897,6924,estandar,habilitado
215304,74640,11087,semisuite,deshabilitado
215305,182559,2657,estandar,deshabilitado
215306,918426,13895,semisuite,deshabilitado
215307,44566,14317,estandar,habilitado
215308,463448,2299,estandar,habilitado
215309,725225,13982,estandar,deshabilitado
215310,91026,10388,estandar,habilitado
215311,954284,1876,suite,deshabilitado
215312,822755,17497,semisuite,habilitado
215313,285804,13477,estandar,habilitado
215314,737776,15602,semisuite,deshabilitado
215315,938937,1470,estandar,deshabilitado
215316,343402,4914,semisuite,deshabilitado
215317,190328,16624,semisuite,deshabilitado
215318,545053,2185,estandar,habilitado
215319,926125,12489,estandar,habilitado
215320,227016,194,suite,deshabilitado
215321,854612,13166,suite,deshabilitado
215322,881230,13251,estandar,deshabilitado
215323,357229,7599,semisuite,habilitado
215324,473215,4956,estandar,deshabilitado
215325,114270,18075,semisuite,deshabilitado
215326,789136,11982,semisuite,deshabilitado
215327,499276,2981,estandar,habilitado
215328,892571,11608,semisuite,deshabilitado
215329,4647,7953,semisuite,habilitado
215330,16687,16296,estandar,deshabilitado
215331,813549,8005,semisuite,habilitado
215332,84399,17401,estandar,habilitado
215333,785049,14362,semisuite,deshabilitado
215334,540834,7662,semisuite,habilitado
215335,985889,15869,suite,habilitado
215336,51189,19811,semisuite,habilitado
215337,601730,14942,suite,habilitado
215338,372763,2301,semisuite,deshabilitado
215339,356001,3096,semisuite,habilitado
215340,746892,7920,suite,deshabilitado
215341,518442,17940,estandar,habilitado
215342,838917,13118,suite,deshabilitado
215343,704166,16039,estandar,deshabilitado
215344,338359,16271,suite,deshabilitado
215345,861656,6675,semisuite,deshabilitado
215346,516096,16476,estandar,deshabilitado
215347,383591,432,suite,deshabilitado
215348,571803,16345,suite,deshabilitado
215349,713605,10886,semisuite,habilitado
215350,681735,5024,suite,habilitado
215351,20045,1999,estandar,habilitado
215352,3227,16998,suite,deshabilitado
215353,152874,15919,estandar,deshabilitado
215354,692463,5914,estandar,habilitado
215355,779884,14418,estandar,habilitado
215356,166778,12973,suite,habilitado
215357,704677,8266,suite,habilitado
215358,374267,850,estandar,deshabilitado
215359,953533,17957,suite,habilitado
215360,48639,876,suite,habilitado
215361,187598,15658,semisuite,deshabilitado
215362,646732,8397,suite,habilitado
215363,121982,18051,estandar,deshabilitado
215364,333405,8357,suite,deshabilitado
215365,482930,420,estandar,deshabilitado
215366,404037,7563,estandar,habilitado
215367,730771,18951,suite,deshabilitado
215368,203531,6523,semisuite,deshabilitado
215369,953443,2413,semisuite,deshabilitado
215370,199776,599,estandar,deshabilitado
215371,998887,13870,suite,deshabilitado
215372,699712,5445,estandar,habilitado
215373,673504,2431,estandar,habilitado
215374,84973,679,semisuite,deshabilitado
215375,647692,17538,suite,habilitado
215376,645327,58,semisuite,habilitado
215377,413298,2999,suite,habilitado
215378,17606,18461,estandar,habilitado
215379,65243,12076,semisuite,habilitado
215380,568869,4967,suite,deshabilitado
215381,664340,2926,estandar,habilitado
215382,971664,13912,semisuite,deshabilitado
215383,34620,25,estandar,deshabilitado
215384,99323,5635,suite,deshabilitado
215385,686401,12450,semisuite,habilitado
215386,311210,19804,suite,habilitado
215387,626231,18233,estandar,habilitado
215388,838669,10124,semisuite,deshabilitado
215389,772159,10507,semisuite,deshabilitado
215390,896634,5470,estandar,habilitado
215391,136057,13525,semisuite,habilitado
215392,630360,9919,suite,deshabilitado
215393,671506,12863,estandar,deshabilitado
215394,968570,13841,semisuite,habilitado
215395,944209,17224,suite,deshabilitado
215396,606920,9002,estandar,deshabilitado
215397,447655,870,suite,deshabilitado
215398,844154,7374,suite,habilitado
215399,838720,2253,estandar,habilitado
215400,569628,10898,semisuite,habilitado
215401,265003,15478,suite,deshabilitado
215402,792508,9702,estandar,habilitado
215403,955288,157,estandar,habilitado
215404,425080,3736,suite,habilitado
215405,187325,8430,semisuite,habilitado
215406,912656,8996,suite,habilitado
215407,282801,14548,suite,habilitado
215408,35795,6746,suite,deshabilitado
215409,62052,2821,estandar,deshabilitado
215410,448600,15520,suite,deshabilitado
215411,561609,6854,suite,deshabilitado
215412,163183,5150,semisuite,habilitado
215413,467543,2352,estandar,habilitado
215414,264599,4881,semisuite,habilitado
215415,378916,3492,semisuite,habilitado
215416,326884,13258,semisuite,deshabilitado
215417,297247,19713,estandar,deshabilitado
215418,767640,16108,estandar,habilitado
215419,290821,10847,estandar,habilitado
215420,581293,12095,estandar,habilitado
215421,809434,6395,suite,habilitado
215422,892355,2455,estandar,deshabilitado
215423,986166,18514,semisuite,deshabilitado
215424,788767,12982,semisuite,deshabilitado
215425,841577,793,suite,deshabilitado
215426,957581,4946,estandar,habilitado
215427,14092,18286,estandar,deshabilitado
215428,540047,6730,suite,habilitado
215429,351597,10274,suite,deshabilitado
215430,144847,9952,estandar,deshabilitado
215431,398845,3524,suite,deshabilitado
215432,416569,1512,suite,habilitado
215433,727507,18757,estandar,deshabilitado
215434,435670,8471,estandar,deshabilitado
215435,791277,19884,estandar,habilitado
215436,368377,10,estandar,habilitado
215437,973864,19872,suite,habilitado
215438,183597,2155,semisuite,habilitado
215439,782348,4919,estandar,habilitado
215440,867801,3452,estandar,habilitado
215441,749465,11898,suite,habilitado
215442,603119,15042,estandar,habilitado
215443,727490,14545,estandar,habilitado
215444,775533,6808,semisuite,deshabilitado
215445,640493,11403,suite,deshabilitado
215446,593209,4705,semisuite,deshabilitado
215447,915926,2721,estandar,habilitado
215448,817232,5901,estandar,deshabilitado
215449,545001,8360,suite,deshabilitado
215450,301393,3396,semisuite,habilitado
215451,632966,13393,suite,deshabilitado
215452,655862,11834,estandar,deshabilitado
215453,248407,790,estandar,deshabilitado
215454,750235,19939,estandar,deshabilitado
215455,422775,1885,suite,deshabilitado
215456,190659,9595,estandar,deshabilitado
215457,356112,15057,estandar,deshabilitado
215458,252342,10927,semisuite,deshabilitado
215459,406038,1783,suite,habilitado
215460,52004,14197,suite,habilitado
215461,969047,63,semisuite,habilitado
215462,544454,1307,suite,deshabilitado
215463,551565,4409,suite,deshabilitado
215464,315198,1673,suite,deshabilitado
215465,377664,19668,estandar,habilitado
215466,780650,12771,estandar,habilitado
215467,459041,11790,estandar,deshabilitado
215468,571576,2037,suite,deshabilitado
215469,33422,17432,estandar,habilitado
215470,318779,7182,estandar,deshabilitado
215471,357270,14011,suite,deshabilitado
215472,418577,5041,suite,deshabilitado
215473,226439,15923,semisuite,habilitado
215474,596809,11957,semisuite,habilitado
215475,765785,5034,suite,habilitado
215476,181430,16272,suite,habilitado
215477,580118,17662,estandar,habilitado
215478,264463,6064,estandar,habilitado
215479,464207,14108,estandar,deshabilitado
215480,828354,3413,semisuite,habilitado
215481,683762,16684,semisuite,habilitado
215482,2268,14069,suite,deshabilitado
215483,991220,13510,suite,habilitado
215484,568114,515,suite,habilitado
215485,377568,3798,estandar,deshabilitado
215486,839798,18434,semisuite,habilitado
215487,378826,6787,suite,deshabilitado
215488,232022,14719,suite,deshabilitado
215489,214755,10396,suite,deshabilitado
215490,635578,2331,suite,deshabilitado
215491,567173,9431,semisuite,habilitado
215492,261871,12087,estandar,deshabilitado
215493,962588,16017,semisuite,deshabilitado
215494,379168,15526,suite,deshabilitado
215495,524475,4973,estandar,habilitado
215496,994242,14247,semisuite,deshabilitado
215497,476387,11694,semisuite,deshabilitado
215498,351970,1460,estandar,habilitado
215499,928718,12078,suite,deshabilitado
215500,75939,17811,estandar,deshabilitado
215501,645061,417,semisuite,deshabilitado
215502,746558,15510,suite,habilitado
215503,373205,3897,estandar,habilitado
215504,745081,18778,estandar,deshabilitado
215505,643322,5384,estandar,habilitado
215506,312697,11484,semisuite,deshabilitado
215507,755706,17633,semisuite,habilitado
215508,392215,8765,semisuite,deshabilitado
215509,549870,16118,suite,habilitado
215510,985882,13322,suite,habilitado
215511,472182,15163,estandar,deshabilitado
215512,742816,10675,suite,habilitado
215513,754355,17802,suite,habilitado
215514,314859,19031,suite,deshabilitado
215515,667836,5942,estandar,habilitado
215516,629920,12434,estandar,deshabilitado
215517,935908,16868,suite,deshabilitado
215518,376919,3215,suite,deshabilitado
215519,394620,1613,suite,deshabilitado
215520,71077,13559,estandar,habilitado
215521,502424,9505,estandar,habilitado
215522,196387,3784,estandar,deshabilitado
215523,566838,7251,estandar,habilitado
215524,390439,5355,suite,deshabilitado
215525,733641,10148,suite,deshabilitado
215526,172904,16747,estandar,habilitado
215527,19946,1066,estandar,deshabilitado
215528,560140,1525,estandar,habilitado
215529,493509,11451,estandar,habilitado
215530,34171,7440,estandar,deshabilitado
215531,291557,18901,semisuite,deshabilitado
215532,88779,12215,semisuite,habilitado
215533,316808,13168,semisuite,habilitado
215534,723254,13791,semisuite,habilitado
215535,731858,17774,semisuite,deshabilitado
215536,962076,5399,suite,habilitado
215537,931785,14347,semisuite,habilitado
215538,882319,8805,suite,habilitado
215539,304248,3075,suite,deshabilitado
215540,148855,374,semisuite,deshabilitado
215541,361821,1127,semisuite,deshabilitado
215542,826759,14944,semisuite,deshabilitado
215543,135978,4709,suite,habilitado
215544,895350,18279,semisuite,habilitado
215545,655913,1568,suite,deshabilitado
215546,356119,17016,semisuite,habilitado
215547,35702,4202,suite,habilitado
215548,42240,1143,semisuite,habilitado
215549,290545,2683,estandar,habilitado
215550,735797,18614,semisuite,habilitado
215551,189649,13098,estandar,deshabilitado
215552,645218,4687,suite,habilitado
215553,656016,15218,semisuite,deshabilitado
215554,576968,9082,suite,habilitado
215555,189771,9021,suite,habilitado
215556,339637,15898,suite,deshabilitado
215557,318129,9112,suite,habilitado
215558,983066,7395,semisuite,habilitado
215559,151190,494,estandar,habilitado
215560,900321,9338,semisuite,deshabilitado
215561,628773,504,semisuite,habilitado
215562,434370,11277,suite,deshabilitado
215563,667377,17398,estandar,habilitado
215564,230581,18974,suite,deshabilitado
215565,396331,6724,semisuite,habilitado
215566,493431,16525,suite,habilitado
215567,887043,5721,semisuite,habilitado
215568,805949,10900,estandar,deshabilitado
215569,370278,739,suite,deshabilitado
215570,379801,19000,semisuite,habilitado
215571,983402,13714,suite,deshabilitado
215572,419693,18183,estandar,deshabilitado
215573,51039,11395,suite,habilitado
215574,208187,8689,suite,habilitado
215575,813157,2704,semisuite,habilitado
215576,492914,18346,suite,habilitado
215577,651078,1028,estandar,habilitado
215578,610121,13705,semisuite,deshabilitado
215579,790198,8816,semisuite,deshabilitado
215580,679093,5133,suite,deshabilitado
215581,527644,9117,semisuite,deshabilitado
215582,52187,13008,semisuite,deshabilitado
215583,515163,15356,semisuite,deshabilitado
215584,838317,11275,suite,habilitado
215585,458932,18213,estandar,habilitado
215586,135967,1831,semisuite,deshabilitado
215587,387658,16805,suite,deshabilitado
215588,329208,11127,suite,habilitado
215589,595103,772,estandar,habilitado
215590,797153,1508,estandar,deshabilitado
