ID,COSTO,INTERNET_TV,ADMINISTRACION,PERSONA
152532,371483,0,0,86945
152533,349165,1,1,57499
152534,125335,0,0,130844
152535,125784,1,1,114966
152536,603364,0,1,49368
152537,73238,0,1,104456
152538,288615,1,0,54797
152539,978384,1,0,67177
152540,798178,1,1,124489
152541,313408,1,0,67124
152542,700332,0,0,115425
152543,369775,1,0,73467
152544,474270,0,1,120180
152545,550164,0,1,112015
152546,849539,1,1,77603
152547,629363,1,1,100586
152548,802039,0,1,66471
152549,155827,0,0,42760
152550,752421,1,1,130912
152551,852655,0,1,76881
152552,182930,1,1,8746
152553,762171,1,1,102883
152554,203349,1,1,41590
152555,647833,0,0,68317
152556,59952,1,0,105019
152557,16692,0,1,95701
152558,623494,1,0,44969
152559,806251,0,1,5771
152560,451983,0,0,99653
152561,564890,1,1,39325
152562,800938,1,1,11101
152563,328768,1,0,85727
152564,137307,0,1,78463
152565,828668,1,1,86839
152566,126990,1,0,89649
152567,185668,0,1,27905
152568,651696,0,0,23846
152569,283099,0,0,37471
152570,225551,0,1,66066
152571,927793,1,1,15576
152572,717645,1,1,103958
152573,70201,0,1,85539
152574,394066,1,1,30234
152575,478965,0,0,50643
152576,163888,1,1,95421
152577,827032,1,1,19112
152578,977785,0,0,107860
152579,14350,0,0,115147
152580,453802,1,0,120492
152581,74684,1,0,41776
152582,926508,0,0,138374
152583,860948,1,1,113105
152584,839379,0,0,23224
152585,752052,1,1,4669
152586,907226,0,1,102759
152587,963748,1,0,128174
152588,787480,0,0,136976
152589,301232,0,1,96479
152590,802876,0,1,149916
152591,478446,0,0,108882
152592,813464,1,1,98832
152593,22623,0,1,107721
152594,416146,0,1,118513
152595,206349,0,1,48753
152596,47147,0,1,120896
152597,958881,0,0,26033
152598,53117,1,1,61753
152599,451395,0,1,104793
152600,503324,1,1,143495
152601,57709,0,1,110107
152602,765949,0,1,41626
152603,89461,0,0,55063
152604,192978,0,0,87541
152605,577660,1,0,141462
152606,444407,0,0,136042
152607,954243,0,1,148899
152608,1471,1,0,58609
152609,510998,1,0,123455
152610,15176,0,1,119722
152611,299424,0,0,12236
152612,313988,1,0,147984
152613,771435,0,1,96061
152614,318342,1,0,148820
152615,789919,0,0,9057
152616,892107,1,1,116960
152617,235882,1,1,146668
152618,440794,1,0,108036
152619,70731,1,1,112644
152620,444092,0,1,120100
152621,227255,0,0,138267
152622,623586,0,0,118290
152623,383522,0,0,62186
152624,298885,0,1,33452
152625,832590,1,0,137398
152626,920189,0,0,76394
152627,531685,1,0,146833
152628,836769,1,0,114631
152629,508619,1,0,62144
152630,318604,0,1,101297
152631,906886,1,0,125796
152632,623322,1,0,67342
152633,839134,0,0,129182
152634,581764,0,1,44219
152635,473849,1,0,82134
152636,22883,0,1,103115
152637,714097,0,1,75568
152638,694308,1,1,148111
152639,774265,1,0,102002
152640,167568,1,0,97824
152641,775834,0,1,62302
152642,139285,1,1,69171
152643,183344,0,1,104897
152644,418492,1,0,81821
152645,521815,0,0,77865
152646,129837,1,1,79647
152647,549309,0,1,88157
152648,379272,0,0,29588
152649,617015,0,1,66360
152650,420593,1,1,83176
152651,353812,0,1,135077
152652,106532,0,0,27193
152653,770432,0,0,149784
152654,858228,0,0,21086
152655,538080,1,0,144438
152656,18746,1,1,84280
152657,281554,0,0,108539
152658,568717,0,1,143126
152659,796890,0,0,36292
152660,477044,1,1,145824
152661,839129,0,0,13143
152662,736807,0,0,115581
152663,238426,1,0,58301
152664,645460,0,0,66904
152665,151033,0,1,7521
152666,734289,1,1,6166
152667,350734,1,0,78515
152668,11944,0,0,148848
152669,598650,1,0,47079
152670,738919,0,1,1158
152671,298190,1,1,70012
152672,979978,0,0,83931
152673,268574,1,0,22203
152674,388449,1,0,18529
152675,36415,1,0,81815
152676,714202,1,1,74372
152677,272417,0,1,43231
152678,115658,0,1,16583
152679,718638,0,1,19227
152680,150773,1,0,21865
152681,661191,1,0,81072
152682,430999,1,0,51195
152683,892659,1,0,34360
152684,27195,1,0,120631
152685,186465,1,1,52792
152686,494966,1,1,103506
152687,459054,1,1,81906
152688,627343,0,1,112253
152689,334917,1,0,114144
152690,460970,0,1,33090
152691,768064,1,1,60995
152692,653714,0,0,145863
152693,507752,1,1,69787
152694,264142,1,1,12587
152695,192401,1,1,110518
152696,353478,0,0,68088
152697,198653,0,0,119437
152698,149381,1,1,146107
152699,918752,1,0,71353
152700,738914,1,1,37306
152701,146338,1,1,91485
152702,301562,1,1,62357
152703,471805,1,1,51066
152704,801576,0,1,29228
152705,942277,0,0,136833
152706,246985,0,0,22464
152707,281778,0,1,139284
152708,934924,1,1,23679
152709,839927,0,1,81465
152710,24508,0,1,28350
152711,28110,0,1,77113
152712,83000,1,1,52579
152713,589728,0,1,88734
152714,424984,1,0,46347
152715,680489,1,0,61357
152716,125312,1,1,138856
152717,351038,1,0,31834
152718,271856,0,0,20802
152719,632643,0,0,149613
152720,453648,1,1,38390
152721,710049,0,1,103289
152722,749786,1,0,87034
152723,650166,0,1,57478
152724,925981,0,1,57368
152725,515134,1,1,1171
152726,62309,0,1,83910
152727,151666,1,1,145221
152728,553685,1,0,142826
152729,44128,1,0,133489
152730,390801,1,1,129304
152731,15673,0,0,78858
152732,10059,0,1,74189
152733,716368,1,1,113898
152734,591432,1,1,96873
152735,532192,1,1,60101
152736,431819,0,1,69054
152737,67875,1,1,137497
152738,149067,1,0,25271
152739,462198,0,0,136951
152740,386903,1,0,25413
152741,925191,1,0,4730
152742,340012,0,0,134337
152743,513075,1,1,93955
152744,914692,0,1,127093
152745,290147,1,1,142950
152746,253544,0,0,137624
152747,220119,1,0,102688
152748,293319,0,0,1637
152749,971656,1,0,131126
152750,130555,1,1,86250
152751,577707,0,0,38341
152752,914561,1,1,79330
152753,561469,1,0,18701
152754,430999,1,0,106435
152755,118685,1,1,88280
152756,813950,0,1,21906
152757,856911,0,0,18280
152758,39609,1,0,26166
152759,232266,1,0,95780
152760,853351,0,1,105868
152761,394898,0,1,62957
152762,366912,1,1,38510
152763,524344,1,1,63342
152764,503450,1,0,109336
152765,27620,1,1,144402
152766,7091,0,1,106458
152767,119710,0,0,91654
152768,215798,1,1,42863
152769,416801,0,1,2636
152770,343998,0,1,116354
152771,953450,1,0,60788
152772,944220,0,1,115971
152773,135648,1,1,120145
152774,334985,1,0,110331
152775,239014,1,1,12770
152776,972041,1,0,30573
152777,380240,0,0,88992
152778,679052,0,1,53401
152779,746768,1,1,132964
152780,621652,1,1,57617
152781,219888,1,1,52020
152782,791917,1,0,118806
152783,435048,0,0,16192
152784,988237,1,1,105345
152785,419294,0,0,51035
152786,560480,0,0,31969
152787,986325,1,0,28637
152788,814525,1,0,94285
152789,159244,1,0,134167
152790,201922,0,1,34983
152791,513667,0,0,51337
152792,508352,0,1,142821
152793,476559,0,1,52346
152794,768594,1,1,102108
152795,222210,0,0,137102
152796,461399,0,1,129612
152797,959052,1,0,48692
152798,26442,0,1,52277
152799,69521,1,1,82089
152800,290121,1,1,59294
152801,507051,1,0,48993
152802,146206,1,0,9198
152803,986809,0,0,96771
152804,862552,1,1,132845
152805,224785,0,1,105636
152806,404508,1,0,80133
152807,127969,0,1,91993
152808,89879,0,1,76534
152809,909387,0,0,144296
152810,666295,1,1,20225
152811,388084,0,1,10331
152812,253230,0,1,37412
152813,162100,0,0,72390
152814,608891,0,1,38747
152815,741475,1,0,145162
152816,311797,0,0,32304
152817,628403,1,1,66387
152818,902943,0,1,90337
152819,783652,1,1,36520
152820,433846,0,0,79715
152821,323854,1,1,137056
152822,767142,1,0,96427
152823,382365,0,1,109351
152824,322619,1,1,90989
152825,603504,0,0,113492
152826,759464,0,1,62905
152827,809194,1,1,56944
152828,629402,0,0,59376
152829,276136,1,0,44795
152830,888804,1,1,76473
152831,164111,1,0,10600
152832,650694,1,0,65133
152833,284084,0,0,138217
152834,695227,0,1,91886
152835,645913,0,0,103870
152836,342878,1,0,84522
152837,416926,0,0,27643
152838,337391,1,1,72329
152839,31072,0,1,56658
152840,559099,1,0,19563
152841,975056,1,0,98588
152842,850180,0,0,145981
152843,449370,0,1,67509
152844,697173,1,1,139210
152845,670597,1,0,6337
152846,909505,1,1,131669
152847,326826,0,0,102240
152848,808046,0,1,11438
152849,625605,1,1,130033
152850,58819,0,1,82718
152851,509523,1,0,22892
152852,167644,0,1,122501
152853,874003,1,1,14253
152854,981819,0,1,129920
152855,925107,1,1,64116
152856,360793,1,1,100130
152857,143779,0,1,14061
152858,140057,0,0,52112
152859,870272,0,1,75722
152860,32514,0,1,43740
152861,157353,1,0,28397
152862,122934,1,1,57766
152863,133954,1,1,111403
152864,859889,0,1,33350
152865,279468,0,1,26956
152866,142989,1,1,148305
152867,87346,0,1,60018
152868,21512,0,0,116604
152869,197130,1,0,144294
152870,157397,0,0,64920
152871,556422,0,1,10205
152872,406951,0,1,103554
152873,403891,1,1,30664
152874,785560,0,1,37858
152875,400504,0,0,43414
152876,805346,0,0,33760
152877,52344,0,1,76888
152878,302431,0,1,136062
152879,394086,1,0,108628
152880,675075,1,1,7817
152881,406103,1,1,61781
152882,380153,1,1,43919
152883,961327,1,0,92077
152884,145216,0,1,85246
152885,440003,1,0,49423
152886,928172,0,0,36548
152887,474923,0,0,72572
152888,565537,0,1,135403
152889,893647,0,0,48440
152890,758645,0,0,122470
152891,263662,0,0,15250
152892,586724,1,1,88751
152893,35528,1,0,121267
152894,843291,1,0,145554
152895,620277,0,0,96870
152896,68770,0,0,134909
152897,347183,0,1,26920
152898,815494,0,1,128414
152899,606835,1,1,98915
152900,780938,0,0,110122
152901,711718,0,0,138183
152902,624618,0,1,2052
152903,179614,0,1,103517
152904,829651,0,0,121117
152905,831231,1,1,57090
152906,816697,1,1,13575
152907,54285,0,0,39030
152908,947481,0,1,63248
152909,243177,0,0,46809
152910,71079,1,1,110517
152911,805935,1,1,97295
152912,311574,1,1,51437
152913,51122,1,1,20885
152914,320817,0,1,47843
152915,735703,0,1,112615
152916,871976,0,1,26999
152917,51241,1,1,18531
152918,417707,0,1,91703
152919,103041,1,1,102818
152920,874768,1,0,55914
152921,637378,1,1,105841
152922,38973,1,0,65187
152923,136689,0,1,13285
152924,413086,0,0,138237
152925,602601,1,0,33809
152926,672444,1,1,98228
152927,630070,0,1,29997
152928,516085,1,1,9695
152929,380585,1,1,5748
152930,71186,1,0,63246
152931,984224,1,0,53458
152932,456474,0,1,93333
152933,554569,1,1,148655
152934,703336,1,1,113785
152935,898686,0,1,42730
152936,239477,0,1,146405
152937,905636,0,1,76295
152938,581416,0,0,74069
152939,307183,0,0,118930
152940,476543,0,1,126243
152941,436160,0,1,148557
152942,741144,0,0,80717
152943,901264,0,1,89519
152944,704098,0,0,98992
152945,543002,1,1,108959
152946,90405,1,1,47161
152947,154021,0,0,76857
152948,907284,0,0,149262
152949,492662,1,1,53057
152950,928320,1,0,74343
152951,746427,1,0,106009
152952,129279,1,0,26053
152953,891278,0,1,50442
152954,468362,1,0,94084
152955,413770,0,1,15122
152956,692733,1,0,8830
152957,253913,1,0,82779
152958,290366,0,1,126440
152959,16094,0,1,41983
152960,951322,1,1,126708
152961,839973,1,1,68106
152962,797401,1,0,63930
152963,640386,0,1,57920
152964,747289,1,0,537
152965,518681,1,0,22665
152966,836604,0,0,104273
152967,821920,0,1,130442
152968,10581,1,1,84550
152969,881352,0,1,76138
152970,225529,1,1,64221
152971,347473,1,0,95342
152972,73194,0,1,130971
152973,55938,0,0,56131
152974,26289,1,0,5495
152975,898624,1,1,148247
152976,221888,1,1,22495
152977,287028,1,0,67332
152978,868628,0,1,136688
152979,517136,0,0,8116
152980,618864,1,1,124396
152981,248995,0,1,112017
152982,609279,0,1,21127
152983,376711,1,0,63370
152984,952048,1,1,43505
152985,196513,0,1,39817
152986,221766,0,1,65082
152987,822938,0,1,95784
152988,610960,1,1,79392
152989,850340,0,0,129932
152990,710843,0,0,47441
152991,12627,1,0,139014
152992,538343,0,0,61737
152993,812790,0,0,49655
152994,886766,0,1,54740
152995,643225,1,1,90606
152996,513991,1,1,107474
152997,444582,1,1,11004
152998,845366,0,0,72240
152999,159906,1,0,11718
153000,141309,0,0,113973
153001,391192,0,1,71809
153002,439549,0,1,44369
153003,762134,0,1,9420
153004,687317,1,0,50764
153005,486558,1,1,88545
153006,183615,1,1,99769
153007,705223,0,0,81800
153008,737785,1,0,78974
153009,842773,1,0,46070
153010,952003,0,1,51999
153011,200003,1,0,62140
153012,358306,0,1,98261
153013,802724,0,1,29351
153014,728977,1,1,18583
153015,848732,1,0,111739
153016,216010,1,0,149141
153017,708742,1,0,43491
153018,976674,1,0,128713
153019,405775,0,1,37754
153020,50923,0,1,87154
153021,474009,1,1,123018
153022,336307,0,1,1616
153023,716956,1,1,105422
153024,685751,0,1,106293
153025,17598,0,0,66311
153026,239218,0,1,112700
153027,870785,1,1,82640
153028,107867,0,0,126670
153029,355307,1,1,73679
153030,75931,1,0,127315
153031,86290,1,0,54894
153032,696280,0,1,42640
153033,356911,1,1,22920
153034,646073,1,1,136276
153035,426510,0,1,25543
153036,620850,0,1,21495
153037,557647,0,1,141439
153038,455275,1,1,69544
153039,219853,1,1,77484
153040,574653,1,0,56829
153041,301571,0,1,148001
153042,171475,1,1,7375
153043,779028,0,1,124442
153044,78044,1,0,11860
153045,913211,1,1,124820
153046,749001,1,0,93454
153047,564356,0,0,142763
153048,79028,0,1,41373
153049,154078,0,1,80470
153050,557454,0,0,10890
153051,258948,0,1,71992
153052,168911,1,0,132878
153053,540758,0,1,15352
153054,396634,1,0,88727
153055,491772,0,0,70273
153056,901027,1,1,75497
153057,955344,0,0,43816
153058,477704,0,1,11086
153059,515153,0,1,41773
153060,504589,0,0,119481
153061,836457,0,1,65729
153062,453028,1,0,74291
153063,432138,1,0,125148
153064,494261,1,1,97169
153065,708047,1,1,28120
153066,685453,0,1,80415
153067,615093,0,1,5633
153068,495617,0,1,129215
153069,888860,1,1,105097
153070,1136,0,0,1175
153071,825696,0,0,63450
153072,516864,1,0,67792
153073,49440,0,0,74685
153074,912823,0,1,58357
153075,677646,1,0,98351
153076,630981,1,1,47517
153077,516003,1,1,64559
153078,590886,1,1,98547
153079,503768,1,0,85322
153080,7425,0,1,82705
153081,112341,0,1,29126
153082,473430,0,1,108250
153083,410050,0,0,125518
153084,305332,0,0,130847
153085,248568,1,0,145776
153086,502245,0,0,104124
153087,619483,1,1,134972
153088,829244,0,0,40285
153089,655432,0,1,86413
153090,96976,0,0,95002
153091,870388,0,0,97528
153092,499154,0,1,130939
153093,398798,1,0,78023
153094,368568,0,0,32590
153095,24128,1,1,119416
153096,723511,0,1,39924
153097,984174,1,1,86147
153098,900952,1,0,63855
153099,35191,0,0,13319
153100,995735,1,1,36374
153101,911606,0,0,109350
153102,438430,0,0,22944
153103,529184,0,1,20492
153104,273897,0,1,20077
153105,166096,0,0,98296
153106,717412,0,1,78891
153107,937653,0,0,132521
153108,380428,1,1,21179
153109,608468,1,0,317
153110,534683,1,0,33597
153111,822017,1,1,57430
153112,332602,1,1,99562
153113,551566,0,0,141649
153114,983535,0,0,29398
153115,211351,0,0,77514
153116,706368,1,0,42495
153117,756747,0,1,41062
153118,683901,1,1,129811
153119,428967,1,0,62101
153120,144456,0,0,60467
153121,866359,1,0,58732
153122,535121,1,0,41748
153123,344007,1,0,101680
153124,579330,0,0,7991
153125,937636,1,1,98650
153126,324199,0,1,113060
153127,840918,0,1,11487
153128,134426,0,0,75525
153129,707037,1,0,96771
153130,992549,1,1,37175
153131,732521,0,0,121416
153132,927530,1,1,69817
153133,228997,1,1,93488
153134,255495,1,0,113718
153135,256453,1,1,147513
153136,131847,0,0,31055
153137,827526,0,0,77399
153138,335065,0,1,58698
153139,942526,1,1,82307
153140,57786,0,0,60785
153141,44148,1,1,10615
153142,962136,1,0,111138
153143,514535,0,1,5400
153144,208333,0,0,59687
153145,379020,1,0,40894
153146,549425,1,1,116831
153147,731431,0,1,75304
153148,463872,0,0,146323
153149,490747,0,1,2789
153150,598580,1,0,40017
153151,568424,1,0,140725
153152,880012,1,0,58014
153153,248933,1,0,106205
153154,997388,1,0,23734
153155,866574,0,0,145968
153156,886791,1,1,17882
153157,612872,1,0,108932
153158,371,1,0,17953
153159,754341,1,0,34361
153160,964769,1,0,139515
153161,913030,1,0,89290
153162,490979,1,0,83929
153163,800651,1,1,3300
153164,707539,1,0,75799
153165,1737,1,1,65418
153166,166529,0,0,11261
153167,570815,0,0,120433
153168,234411,1,0,57145
153169,356795,0,0,73353
153170,898470,1,0,252
153171,554274,1,1,125897
153172,862059,1,1,2298
153173,638735,1,1,88880
153174,650371,1,0,37703
153175,732683,1,1,75709
153176,518707,0,1,60655
153177,512982,0,0,108754
153178,916914,0,0,36436
153179,158025,0,1,133420
153180,837784,0,0,85097
153181,53819,0,0,35430
153182,219300,1,1,118543
153183,578087,0,0,10803
153184,607639,1,0,144973
153185,686499,0,1,39235
153186,167849,0,1,56848
153187,335692,0,0,64684
153188,193203,1,0,52871
153189,469285,1,1,5840
153190,305062,0,0,50650
153191,936399,0,0,79673
153192,987982,1,0,7471
153193,396956,1,0,32763
153194,157488,0,1,73530
153195,24181,1,1,128108
153196,274255,1,0,129542
153197,582642,1,1,147796
153198,328920,0,1,30152
153199,309816,0,1,10151
153200,513358,0,1,118448
153201,845966,1,0,9372
153202,907051,0,1,65525
153203,415414,0,1,15287
153204,707346,1,0,137820
153205,587080,0,1,65559
153206,889148,0,1,10630
153207,485055,0,0,1240
153208,827075,0,1,139782
153209,867578,1,1,81766
153210,353124,0,0,87451
153211,570162,0,0,50545
153212,802225,1,0,134696
153213,800601,1,1,142600
153214,861841,1,1,74590
153215,747848,1,0,30524
153216,873812,1,0,61737
153217,259300,1,0,33833
153218,370376,0,1,40870
153219,348164,1,0,20526
153220,554256,0,0,18423
153221,37987,0,0,10492
153222,882546,0,0,3858
153223,476933,1,0,42103
153224,540576,0,1,1364
153225,241028,0,0,30036
153226,179001,0,1,57294
153227,951982,0,0,35429
153228,489342,0,1,76475
153229,693862,0,0,95334
153230,872594,0,0,6712
153231,802843,1,1,129728
153232,906230,1,0,48650
153233,385328,1,0,47174
153234,844341,1,0,124859
153235,534727,0,0,85682
153236,430250,1,0,12420
153237,363230,1,1,35938
153238,299201,1,1,32765
153239,652840,0,0,87818
153240,658260,0,0,147694
153241,833842,1,0,107794
153242,664255,0,0,48955
153243,864621,1,0,66434
153244,912405,1,0,57021
153245,103419,0,0,48775
153246,529001,0,0,143996
153247,877582,0,1,7480
153248,845414,0,1,10890
153249,723023,0,0,7282
153250,122777,0,0,93980
153251,520810,1,1,39034
153252,540584,1,1,110049
153253,527715,1,0,50422
153254,546042,1,0,114144
153255,403472,1,0,40445
153256,116659,0,0,87970
153257,176830,1,0,147138
153258,366298,0,1,27850
153259,282720,1,1,78983
153260,675902,0,1,32214
153261,786799,1,0,59962
153262,126219,1,1,66417
153263,703401,0,0,76857
153264,980177,0,1,5193
153265,422495,1,0,120833
153266,632611,0,1,1025
153267,423697,0,1,129861
153268,951748,0,1,34640
153269,600636,0,0,129408
153270,649526,0,0,22752
153271,707808,0,1,27697
153272,29852,0,1,103546
153273,293920,1,0,37945
153274,686345,1,1,72339
153275,44351,1,0,9218
153276,277290,1,0,8358
153277,71019,1,0,149235
153278,749707,0,0,125713
153279,312062,0,1,49321
153280,811824,0,0,144586
153281,171402,1,0,61257
153282,41877,1,1,110454
153283,937110,1,0,17244
153284,46332,1,1,1905
153285,504271,0,0,28097
153286,760909,1,1,83195
153287,84153,1,1,69781
153288,742465,0,0,4602
153289,114041,0,1,76414
153290,91873,0,0,100361
153291,944125,0,0,120115
153292,488917,0,1,116187
153293,289852,0,1,79232
153294,919081,0,1,71598
153295,682515,1,0,131120
153296,381744,0,1,111304
153297,524433,1,0,81302
153298,180907,1,0,95099
153299,241332,1,1,103241
153300,825756,0,0,147506
153301,996047,0,1,6709
153302,340987,0,0,15567
153303,629742,1,1,75758
153304,193100,0,1,139958
153305,75156,0,1,137410
153306,312581,1,0,50429
153307,720725,0,0,116716
153308,504190,1,0,142673
153309,839039,0,1,63718
153310,320490,0,1,26709
153311,275853,0,0,21296
153312,337172,0,1,76748
153313,565999,1,0,120410
153314,924567,1,0,122903
153315,674671,1,1,8901
153316,827581,1,1,108972
153317,365326,0,0,126038
153318,476127,0,0,12774
153319,561758,1,1,104662
153320,901052,0,1,37965
153321,239407,0,0,131946
